contract_id,player_id,team_id,contract_type,start_year,end_year,years_total,years_remaining,total_value,average_annual_value,base_salary_2026,signing_bonus_total,bonus_proration_2026,roster_bonus_2026,guaranteed_money,cap_hit_2026,dead_cap_if_cut_2026,no_trade_clause,contract_status,data_class
CTR00779,HOU_DT_08,HOU,ROOKIE_SCALE,2026,2029,4,4,3860000,965000,756000,857695,214424,0,965000,970424,857695,0,ACTIVE,MODELED
CTR00780,HOU_LB_01,HOU,VETERAN_MINIMUM,2024,2026,3,1,4306568,1435523,1435523,0,0,0,215328,1435523,0,0,ACTIVE,MODELED
CTR00781,HOU_LB_02,HOU,VETERAN_MINIMUM,2025,2027,3,2,5213574,1737858,1737858,0,0,0,260679,1737858,0,0,ACTIVE,MODELED
CTR00782,HOU_LB_03,HOU,VETERAN,2026,2026,1,1,1806737,1806737,1355039,451698,451698,54202,891894,1860939,451698,0,ACTIVE,MODELED
CTR00783,HOU_LB_04,HOU,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR00784,HOU_LB_05,HOU,VETERAN_MINIMUM,2024,2026,3,1,4260000,1420000,1420000,0,0,0,213000,1420000,0,0,ACTIVE,MODELED
CTR00785,HOU_LB_06,HOU,VETERAN_MINIMUM,2026,2027,2,2,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR00786,HOU_LB_07,HOU,ROOKIE_SCALE,2024,2027,4,2,3980000,995000,785155,839379,209845,0,995000,995000,419690,0,ACTIVE,MODELED
CTR00787,HOU_LB_08,HOU,UDFA,2025,2027,3,2,2520000,840000,756000,771118,257039,0,50400,1013039,514079,0,ACTIVE,MODELED
CTR00788,HOU_CB_01,HOU,VETERAN,2026,2026,1,1,2555612,2555612,2448748,106864,106864,76668,1110365,2632281,106864,0,ACTIVE,MODELED
CTR00789,HOU_CB_02,HOU,VETERAN,2025,2027,3,2,6772878,2257626,1724918,1598124,532708,0,442771,2257626,1065416,0,ACTIVE,MODELED
CTR00790,HOU_CB_03,HOU,VETERAN,2026,2026,1,1,11712736,11712736,10484119,1228617,1228617,351382,1915326,12064118,1228617,0,ACTIVE,MODELED
CTR00791,HOU_CB_04,HOU,VETERAN,2026,2026,1,1,1906229,1906229,1180329,725900,725900,0,1398693,1906229,725900,0,ACTIVE,MODELED
CTR00792,HOU_CB_05,HOU,VETERAN,2026,2026,1,1,3351522,3351522,2505527,845995,845995,0,0,3351522,845995,0,ACTIVE,MODELED
CTR00793,HOU_CB_06,HOU,ROOKIE_SCALE,2023,2026,4,1,9000000,2250000,1893458,1426169,356542,0,4950000,2250000,356542,0,ACTIVE,MODELED
CTR00794,HOU_CB_07,HOU,VETERAN_MINIMUM,2026,2027,2,2,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR00795,HOU_CB_08,HOU,VETERAN_MINIMUM,2025,2028,4,3,4840000,1210000,1210000,0,0,0,242000,1210000,0,0,ACTIVE,MODELED
CTR00796,HOU_CB_09,HOU,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR00797,HOU_CB_10,HOU,UDFA,2026,2028,3,3,2520000,840000,756000,557835,185945,0,50400,941945,557835,0,ACTIVE,MODELED
CTR00798,HOU_CB_11,HOU,ROOKIE_SCALE,2024,2027,4,2,3860000,965000,756000,1141808,285452,0,965000,1041452,570904,0,ACTIVE,MODELED
CTR00799,HOU_S_01,HOU,VETERAN,2025,2027,3,2,9134039,3044680,2492460,1656660,552220,274021,3035343,3318701,1104440,0,ACTIVE,MODELED
CTR00800,HOU_S_02,HOU,VETERAN_MINIMUM,2026,2027,2,2,2840000,1420000,1420000,0,0,0,142000,1420000,0,0,ACTIVE,MODELED
CTR00801,HOU_S_03,HOU,VETERAN,2026,2026,1,1,2024686,2024686,1487971,536714,536714,0,749653,2024686,536714,0,ACTIVE,MODELED
CTR00802,HOU_S_04,HOU,VETERAN_MINIMUM,2023,2027,5,2,6650000,1330000,1330000,0,0,0,332500,1330000,0,0,ACTIVE,MODELED
CTR00803,HOU_S_05,HOU,VETERAN_MINIMUM,2026,2028,3,3,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR00804,HOU_S_06,HOU,VETERAN_MINIMUM,2024,2026,3,1,3390000,1130000,1130000,0,0,0,169500,1130000,0,0,ACTIVE,MODELED
CTR00805,HOU_S_07,HOU,ROOKIE_SCALE,2023,2026,4,1,3860000,965000,756000,1336785,334196,0,965000,1090196,334196,0,ACTIVE,MODELED
CTR00806,HOU_K_01,HOU,VETERAN_MINIMUM,2025,2027,3,2,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR00807,HOU_K_02,HOU,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR00808,HOU_P_01,HOU,VETERAN_MINIMUM,2026,2027,2,2,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR00809,HOU_P_02,HOU,VETERAN_MINIMUM,2026,2027,2,2,2420000,1210000,1210000,0,0,0,121000,1210000,0,0,ACTIVE,MODELED
CTR00810,HOU_LS_01,HOU,VETERAN_MINIMUM,2026,2026,1,1,1420000,1420000,1420000,0,0,0,71000,1420000,0,0,ACTIVE,MODELED
CTR00811,IND_QB_01,IND,VETERAN,2025,2028,4,3,166385284,41596321,33754581,31366960,7841740,0,70799070,41596321,23525220,1,ACTIVE,MODELED
CTR00812,IND_QB_02,IND,VETERAN_MINIMUM,2025,2027,3,2,4260000,1420000,1420000,0,0,0,213000,1420000,0,0,ACTIVE,MODELED
CTR00813,IND_QB_03,IND,VETERAN,2026,2026,1,1,3337171,3337171,2697771,639400,639400,100115,1144791,3437286,639400,0,ACTIVE,MODELED
CTR00814,IND_QB_04,IND,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR00815,IND_RB_01,IND,VETERAN_MINIMUM,2022,2026,5,1,5650000,1130000,1130000,0,0,0,282500,1130000,0,0,ACTIVE,MODELED
CTR00816,IND_RB_02,IND,ROOKIE_SCALE,2025,2028,4,3,9000000,2250000,2008386,966457,241614,0,4950000,2250000,724843,0,ACTIVE,MODELED
CTR00817,IND_RB_03,IND,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR00818,IND_RB_04,IND,ROOKIE_SCALE,2026,2029,4,4,3980000,995000,828538,665850,166462,0,995000,995000,665850,0,ACTIVE,MODELED
CTR00819,IND_RB_05,IND,VETERAN_MINIMUM,2026,2027,2,2,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR00820,IND_FB_01,IND,VETERAN_MINIMUM,2026,2027,2,2,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR00821,IND_WR_01,IND,ROOKIE_SCALE,2023,2026,4,1,6000000,1500000,1283646,865415,216354,0,1500000,1500000,216354,0,ACTIVE,MODELED
CTR00822,IND_WR_02,IND,ROOKIE_SCALE,2024,2028,5,3,48134795,9626959,7091819,12675698,2535140,0,48134795,9626959,7605419,0,ACTIVE,MODELED
CTR00823,IND_WR_03,IND,VETERAN,2026,2027,2,2,33285568,16642784,10821022,11643523,5821762,0,6127001,16642784,11643523,0,ACTIVE,MODELED
CTR00824,IND_WR_04,IND,VETERAN,2026,2026,1,1,1915389,1915389,1507859,407530,407530,0,1048218,1915389,407530,0,ACTIVE,MODELED
CTR00825,IND_WR_05,IND,VETERAN_MINIMUM,2023,2027,5,2,6050000,1210000,1210000,0,0,0,302500,1210000,0,0,ACTIVE,MODELED
CTR00826,IND_WR_06,IND,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR00827,IND_WR_07,IND,ROOKIE_SCALE,2023,2026,4,1,3980000,995000,818063,707747,176937,0,995000,995000,176937,0,ACTIVE,MODELED
CTR00828,IND_WR_08,IND,VETERAN_MINIMUM,2024,2026,3,1,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR00829,IND_WR_09,IND,ROOKIE_SCALE,2023,2026,4,1,4240000,1060000,767719,1169124,292281,0,1060000,1060000,292281,0,ACTIVE,MODELED
CTR00830,IND_WR_10,IND,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR00831,IND_WR_11,IND,UDFA,2025,2027,3,2,2520000,840000,756000,392158,130719,0,50400,886719,261439,0,ACTIVE,MODELED
CTR00832,IND_TE_01,IND,VETERAN,2024,2026,3,1,7192672,2397557,1880479,1551235,517078,215780,3654773,2613337,517078,0,ACTIVE,MODELED
CTR00833,IND_TE_02,IND,UDFA,2024,2026,3,1,2520000,840000,756000,665800,221933,0,50400,977933,221933,0,ACTIVE,MODELED
CTR00834,IND_TE_03,IND,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR00835,IND_TE_04,IND,VETERAN_MINIMUM,2025,2026,2,1,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR00836,IND_TE_05,IND,UDFA,2025,2027,3,2,2520000,840000,756000,717622,239207,0,50400,995207,478415,0,ACTIVE,MODELED
CTR00837,IND_TE_06,IND,ROOKIE_SCALE,2026,2029,4,4,3860000,965000,756000,1130695,282674,0,965000,1038674,1130695,0,ACTIVE,MODELED
CTR00838,IND_OT_01,IND,VETERAN,2025,2026,2,1,6347851,3173925,2742436,862979,431489,0,4247804,3173925,431489,0,ACTIVE,MODELED
CTR00839,IND_OT_02,IND,VETERAN_MINIMUM,2026,2026,1,1,1551773,1551773,1551773,0,0,0,77589,1551773,0,0,ACTIVE,MODELED
CTR00840,IND_OT_03,IND,VETERAN_MINIMUM,2023,2026,4,1,4120000,1030000,1030000,0,0,0,206000,1030000,0,0,ACTIVE,MODELED
CTR00841,IND_OT_04,IND,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR00842,IND_OT_05,IND,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR00843,IND_OT_06,IND,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR00844,IND_OG_01,IND,VETERAN,2026,2026,1,1,6621436,6621436,4485084,2136352,2136352,0,3874189,6621436,2136352,0,ACTIVE,MODELED
CTR00845,IND_OG_02,IND,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR00846,IND_OG_03,IND,VETERAN_MINIMUM,2026,2027,2,2,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR00847,IND_OG_04,IND,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR00848,IND_OG_05,IND,UDFA,2025,2027,3,2,2520000,840000,756000,498357,166119,0,50400,922119,332238,0,ACTIVE,MODELED
CTR00849,IND_OG_06,IND,ROOKIE_SCALE,2025,2028,4,3,3980000,995000,756000,1144825,286206,0,995000,1042206,858619,0,ACTIVE,MODELED
CTR00850,IND_C_01,IND,VETERAN,2025,2026,2,1,19892989,9946494,9022585,1847818,923909,0,6036377,9946494,923909,0,ACTIVE,MODELED
CTR00851,IND_C_02,IND,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR00852,IND_C_03,IND,VETERAN_MINIMUM,2025,2026,2,1,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR00853,IND_EDGE_01,IND,VETERAN,2025,2026,2,1,31358398,15679199,13472208,4413981,2206991,940752,6418875,16619951,2206991,0,ACTIVE,MODELED
CTR00854,IND_EDGE_02,IND,VETERAN,2026,2027,2,2,34534955,17267477,13753299,7028357,3514179,1036049,19626097,18303526,7028357,0,ACTIVE,MODELED
CTR00855,IND_EDGE_03,IND,VETERAN,2023,2026,4,1,22096551,5524138,4366842,4629182,1157296,0,16909541,5524138,1157296,0,ACTIVE,MODELED
CTR00856,IND_EDGE_04,IND,VETERAN,2024,2026,3,1,14045453,4681818,2609547,6216813,2072271,0,7954557,4681818,2072271,0,ACTIVE,MODELED
CTR00857,IND_EDGE_05,IND,VETERAN,2024,2026,3,1,6453645,2151215,1464692,2059570,686523,193609,2928642,2344824,686523,0,ACTIVE,MODELED
CTR00858,IND_EDGE_06,IND,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR00859,IND_EDGE_07,IND,VETERAN_MINIMUM,2025,2026,2,1,2420000,1210000,1210000,0,0,0,121000,1210000,0,0,ACTIVE,MODELED
CTR00860,IND_EDGE_08,IND,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR00861,IND_EDGE_09,IND,UDFA,2024,2026,3,1,2520000,840000,756000,830375,276792,0,50400,1032792,276792,0,ACTIVE,MODELED
CTR00862,IND_DT_01,IND,VETERAN,2026,2027,2,2,11710888,5855444,5767819,175249,87624,0,4042305,5855444,175249,0,ACTIVE,MODELED
CTR00863,IND_DT_02,IND,VETERAN,2026,2026,1,1,2708046,2708046,2068280,639765,639765,0,817729,2708046,639765,0,ACTIVE,MODELED
CTR00864,IND_DT_03,IND,VETERAN_MINIMUM,2026,2026,1,1,1628634,1628634,1628634,0,0,0,81432,1628634,0,0,ACTIVE,MODELED
CTR00865,IND_DT_04,IND,VETERAN,2024,2026,3,1,6331458,2110486,1629732,1442261,480754,189944,3307592,2300430,480754,0,ACTIVE,MODELED
CTR00866,IND_DT_05,IND,ROOKIE_SCALE,2026,2029,4,4,3860000,965000,756000,1166886,291721,0,965000,1047721,1166886,0,ACTIVE,MODELED
CTR00867,IND_DT_06,IND,VETERAN_MINIMUM,2025,2028,4,3,4520000,1130000,1130000,0,0,0,226000,1130000,0,0,ACTIVE,MODELED
CTR00868,IND_DT_07,IND,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR00869,IND_DT_08,IND,ROOKIE_SCALE,2023,2026,4,1,3860000,965000,802574,649705,162426,0,965000,965000,162426,0,ACTIVE,MODELED
CTR00870,IND_LB_01,IND,VETERAN,2025,2026,2,1,3268920,1634460,1191729,885462,442731,98068,2282524,1732528,442731,0,ACTIVE,MODELED
CTR00871,IND_LB_02,IND,VETERAN_MINIMUM,2026,2028,3,3,4246174,1415391,1415391,0,0,0,212309,1415391,0,0,ACTIVE,MODELED
CTR00872,IND_LB_03,IND,VETERAN_MINIMUM,2025,2027,3,2,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR00873,IND_LB_04,IND,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR00874,IND_LB_05,IND,ROOKIE_SCALE,2024,2027,4,2,3980000,995000,811398,734407,183602,0,995000,995000,367204,0,ACTIVE,MODELED
CTR00875,IND_LB_06,IND,VETERAN_MINIMUM,2026,2027,2,2,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR00876,IND_LB_07,IND,ROOKIE_SCALE,2023,2026,4,1,4240000,1060000,871077,755693,188923,0,1060000,1060000,188923,0,ACTIVE,MODELED
CTR00877,IND_LB_08,IND,UDFA,2026,2028,3,3,2520000,840000,756000,853195,284398,0,50400,1040398,853195,0,ACTIVE,MODELED
CTR00878,IND_CB_01,IND,VETERAN,2024,2026,3,1,33925767,11308589,8734553,7722108,2574036,1017773,23342458,12326362,2574036,0,ACTIVE,MODELED
CTR00879,IND_CB_02,IND,VETERAN,2026,2027,2,2,6730850,3365425,2711949,1306952,653476,0,2283031,3365425,1306952,0,ACTIVE,MODELED
CTR00880,IND_CB_03,IND,VETERAN,2026,2027,2,2,6606028,3303014,2446764,1712500,856250,0,2665543,3303014,1712500,0,ACTIVE,MODELED
CTR00881,IND_CB_04,IND,VETERAN_MINIMUM,2026,2026,1,1,1420000,1420000,1420000,0,0,0,71000,1420000,0,0,ACTIVE,MODELED
CTR00882,IND_CB_05,IND,VETERAN_MINIMUM,2026,2028,3,3,3390000,1130000,1130000,0,0,0,169500,1130000,0,0,ACTIVE,MODELED
CTR00883,IND_CB_06,IND,VETERAN,2025,2026,2,1,5951990,2975995,2337624,1276741,638371,0,509006,2975995,638371,0,ACTIVE,MODELED
CTR00884,IND_CB_07,IND,VETERAN_MINIMUM,2024,2026,3,1,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR00885,IND_CB_08,IND,VETERAN_MINIMUM,2025,2026,2,1,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR00886,IND_CB_09,IND,VETERAN_MINIMUM,2022,2026,5,1,5150000,1030000,1030000,0,0,0,257500,1030000,0,0,ACTIVE,MODELED
CTR00887,IND_CB_10,IND,VETERAN_MINIMUM,2026,2027,2,2,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR00888,IND_CB_11,IND,UDFA,2025,2027,3,2,2520000,840000,756000,687890,229297,0,50400,985297,458593,0,ACTIVE,MODELED
CTR00889,IND_S_01,IND,VETERAN,2023,2027,5,2,21976748,4395350,3948339,2235051,447010,659302,10138185,5054652,894021,0,ACTIVE,MODELED
CTR00890,IND_S_02,IND,VETERAN,2026,2028,3,3,13684497,4561499,3513858,3142923,1047641,0,8590300,4561499,3142923,0,ACTIVE,MODELED
CTR00891,IND_S_03,IND,VETERAN_MINIMUM,2024,2026,3,1,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR00892,IND_S_04,IND,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR00893,IND_S_05,IND,VETERAN_MINIMUM,2026,2026,1,1,1420000,1420000,1420000,0,0,0,71000,1420000,0,0,ACTIVE,MODELED
CTR00894,IND_S_06,IND,UDFA,2026,2028,3,3,2520000,840000,756000,503883,167961,0,50400,923961,503883,0,ACTIVE,MODELED
CTR00895,IND_S_07,IND,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR00896,IND_K_01,IND,VETERAN_MINIMUM,2025,2026,2,1,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR00897,IND_K_02,IND,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR00898,IND_P_01,IND,ROOKIE_SCALE,2025,2028,4,3,9000000,2250000,1810460,1758159,439540,0,4950000,2250000,1318619,0,ACTIVE,MODELED
CTR00899,IND_P_02,IND,VETERAN_MINIMUM,2025,2027,3,2,3630000,1210000,1210000,0,0,0,181500,1210000,0,0,ACTIVE,MODELED
CTR00900,IND_LS_01,IND,VETERAN_MINIMUM,2025,2026,2,1,2420000,1210000,1210000,0,0,0,121000,1210000,0,0,ACTIVE,MODELED
CTR00901,JAX_QB_01,JAX,VETERAN,2026,2026,1,1,15943056,15943056,12504414,3438642,3438642,0,0,15943056,3438642,0,ACTIVE,MODELED
CTR00902,JAX_QB_02,JAX,VETERAN,2025,2027,3,2,16832232,5610744,3449702,6483126,2161042,0,6625698,5610744,4322084,0,ACTIVE,MODELED
CTR00903,JAX_QB_03,JAX,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR00904,JAX_QB_04,JAX,UDFA,2024,2026,3,1,2520000,840000,756000,805424,268475,0,50400,1024475,268475,0,ACTIVE,MODELED
CTR00905,JAX_RB_01,JAX,VETERAN,2025,2026,2,1,18065912,9032956,6281965,5501981,2750991,0,10192089,9032956,2750991,0,ACTIVE,MODELED
CTR00906,JAX_RB_02,JAX,VETERAN_MINIMUM,2026,2026,1,1,1210000,1210000,1210000,0,0,0,60500,1210000,0,0,ACTIVE,MODELED
CTR00907,JAX_RB_03,JAX,VETERAN_MINIMUM,2025,2026,2,1,2420000,1210000,1210000,0,0,0,121000,1210000,0,0,ACTIVE,MODELED
CTR00908,JAX_RB_04,JAX,VETERAN_MINIMUM,2025,2026,2,1,2420000,1210000,1210000,0,0,0,121000,1210000,0,0,ACTIVE,MODELED
CTR00909,JAX_RB_05,JAX,ROOKIE_SCALE,2025,2028,4,3,4240000,1060000,889369,682525,170631,0,1060000,1060000,511894,0,ACTIVE,MODELED
CTR00910,JAX_FB_01,JAX,VETERAN_MINIMUM,2026,2028,3,3,4260000,1420000,1420000,0,0,0,213000,1420000,0,0,ACTIVE,MODELED
CTR00911,JAX_WR_01,JAX,VETERAN,2025,2026,2,1,6763146,3381573,1991939,2779268,1389634,0,4699461,3381573,1389634,0,ACTIVE,MODELED
CTR00912,JAX_WR_02,JAX,VETERAN,2026,2026,1,1,2585666,2585666,2060581,525085,525085,0,870396,2585666,525085,0,ACTIVE,MODELED
CTR00913,JAX_WR_03,JAX,VETERAN,2025,2026,2,1,20478422,10239211,9178129,2122165,1061082,614353,8704159,10853564,1061082,0,ACTIVE,MODELED
CTR00914,JAX_WR_04,JAX,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR00915,JAX_WR_05,JAX,VETERAN_MINIMUM,2026,2028,3,3,3090000,1030000,1030000,0,0,0,154500,1030000,0,0,ACTIVE,MODELED
CTR00916,JAX_WR_06,JAX,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR00917,JAX_WR_07,JAX,VETERAN_MINIMUM,2026,2026,1,1,1283401,1283401,1283401,0,0,0,64170,1283401,0,0,ACTIVE,MODELED
CTR00918,JAX_WR_08,JAX,ROOKIE_SCALE,2024,2027,4,2,6000000,1500000,1042942,1828233,457058,0,1500000,1500000,914116,0,ACTIVE,MODELED
CTR00919,JAX_WR_09,JAX,VETERAN_MINIMUM,2026,2027,2,2,2060000,1030000,1030000,0,0,0,103000,1030000,0,0,ACTIVE,MODELED
CTR00920,JAX_WR_10,JAX,ROOKIE_SCALE,2023,2026,4,1,3860000,965000,756000,1282584,320646,0,965000,1076646,320646,0,ACTIVE,MODELED
CTR00921,JAX_WR_11,JAX,VETERAN_MINIMUM,2025,2026,2,1,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR00922,JAX_TE_01,JAX,VETERAN,2026,2026,1,1,2374510,2374510,1980169,394341,394341,71235,1628502,2445745,394341,0,ACTIVE,MODELED
CTR00923,JAX_TE_02,JAX,VETERAN,2026,2030,5,5,24886103,4977221,4224598,3763111,752622,0,9872653,4977221,3763111,0,ACTIVE,MODELED
CTR00924,JAX_TE_03,JAX,VETERAN_MINIMUM,2026,2026,1,1,1420000,1420000,1420000,0,0,0,71000,1420000,0,0,ACTIVE,MODELED
CTR00925,JAX_TE_04,JAX,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR00926,JAX_TE_05,JAX,ROOKIE_SCALE,2025,2028,4,3,3860000,965000,818618,585528,146382,0,965000,965000,439146,0,ACTIVE,MODELED
CTR00927,JAX_TE_06,JAX,UDFA,2026,2028,3,3,2520000,840000,756000,613302,204434,0,50400,960434,613302,0,ACTIVE,MODELED
CTR00928,JAX_OT_01,JAX,VETERAN,2025,2026,2,1,13303969,6651984,5391456,2521056,1260528,0,9801336,6651984,1260528,0,ACTIVE,MODELED
CTR00929,JAX_OT_02,JAX,VETERAN,2026,2027,2,2,17445283,8722641,7379549,2686186,1343093,0,8051110,8722641,2686186,0,ACTIVE,MODELED
CTR00930,JAX_OT_03,JAX,VETERAN_MINIMUM,2024,2026,3,1,4260000,1420000,1420000,0,0,0,213000,1420000,0,0,ACTIVE,MODELED
CTR00931,JAX_OT_04,JAX,VETERAN_MINIMUM,2024,2026,3,1,3990000,1330000,1330000,0,0,0,199500,1330000,0,0,ACTIVE,MODELED
CTR00932,JAX_OT_05,JAX,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
CTR00933,JAX_OT_06,JAX,UDFA,2024,2026,3,1,2520000,840000,756000,383752,127917,0,50400,883917,127917,0,ACTIVE,MODELED
CTR00934,JAX_OG_01,JAX,VETERAN,2026,2027,2,2,11485906,5742953,4420475,2644955,1322478,344577,5107964,6087530,2644955,0,ACTIVE,MODELED
CTR00935,JAX_OG_02,JAX,VETERAN,2026,2026,1,1,3819943,3819943,2879942,940001,940001,0,272842,3819943,940001,0,ACTIVE,MODELED
CTR00936,JAX_OG_03,JAX,VETERAN,2026,2026,1,1,2122355,2122355,1742476,379879,379879,63671,1375236,2186026,379879,0,ACTIVE,MODELED
CTR00937,JAX_OG_04,JAX,VETERAN_MINIMUM,2026,2026,1,1,1753427,1753427,1753427,0,0,0,87671,1753427,0,0,ACTIVE,MODELED
CTR00938,JAX_OG_05,JAX,VETERAN_MINIMUM,2025,2026,2,1,2260000,1130000,1130000,0,0,0,113000,1130000,0,0,ACTIVE,MODELED
CTR00939,JAX_OG_06,JAX,VETERAN_MINIMUM,2023,2026,4,1,4520000,1130000,1130000,0,0,0,226000,1130000,0,0,ACTIVE,MODELED
CTR00940,JAX_C_01,JAX,VETERAN_MINIMUM,2025,2027,3,2,4260000,1420000,1420000,0,0,0,213000,1420000,0,0,ACTIVE,MODELED
CTR00941,JAX_C_02,JAX,VETERAN,2024,2027,4,2,9382129,2345532,1575221,3081246,770311,0,3818149,2345532,1540623,0,ACTIVE,MODELED
CTR00942,JAX_C_03,JAX,VETERAN_MINIMUM,2026,2026,1,1,1030000,1030000,1030000,0,0,0,51500,1030000,0,0,ACTIVE,MODELED
CTR00943,JAX_EDGE_01,JAX,VETERAN,2026,2026,1,1,6113368,6113368,4388175,1725194,1725194,0,3066369,6113368,1725194,0,ACTIVE,MODELED
CTR00944,JAX_EDGE_02,JAX,VETERAN,2026,2026,1,1,14519958,14519958,7755356,6764602,6764602,0,2089429,14519958,6764602,0,ACTIVE,MODELED
CTR00945,JAX_EDGE_03,JAX,VETERAN_MINIMUM,2026,2026,1,1,1330000,1330000,1330000,0,0,0,66500,1330000,0,0,ACTIVE,MODELED
CTR00946,JAX_EDGE_04,JAX,VETERAN_MINIMUM,2025,2026,2,1,2840000,1420000,1420000,0,0,0,142000,1420000,0,0,ACTIVE,MODELED
CTR00947,JAX_EDGE_05,JAX,VETERAN_MINIMUM,2025,2026,2,1,2660000,1330000,1330000,0,0,0,133000,1330000,0,0,ACTIVE,MODELED
CTR00948,JAX_EDGE_06,JAX,VETERAN_MINIMUM,2026,2026,1,1,1130000,1130000,1130000,0,0,0,56500,1130000,0,0,ACTIVE,MODELED
