player_id,display_name,team_id,position,position_group,jersey_number,height_inches,weight_lbs,age,experience_years,college_id,college_name,draft_year,draft_round,draft_pick_in_round,draft_overall_pick,draft_status,rookie_flag,roster_status,designation,depth_rank,role_tier,overall_rating,potential_rating,data_class
CLE_LB_05,Vince Latimore,CLE,LB,Front Seven,25,73,235,30,7,COL0062,Havenport Institute,2019,,,,UNDRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,70,71,GENERATED
CLE_LB_06,Bruno Ansley,CLE,LB,Front Seven,30,75,229,24,1,COL0132,Emberton Institute,2025,6,11,171,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,61,65,GENERATED
CLE_LB_07,Noel Elmore,CLE,LB,Front Seven,31,72,230,24,0,COL0083,Iron Gate Institute,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,7,CAMP,57,64,GENERATED
CLE_LB_08,Milo Somerville,CLE,LB,Front Seven,73,72,220,23,1,COL0108,Quarry Hill Tech,2025,7,12,204,DRAFTED,0,CAMP_BODY,NONE,8,CAMP,52,57,GENERATED
CLE_CB_01,Deion Dargan,CLE,CB,Secondary,29,70,204,25,4,COL0096,Bellhaven College,2022,1,25,25,DRAFTED,0,ACTIVE,NONE,1,STARTER,88,95,GENERATED
CLE_CB_02,Alden Wadsworth,CLE,CB,Secondary,26,71,194,26,3,COL0158,Granite Bay A&M,2023,1,26,26,DRAFTED,0,ACTIVE,NONE,2,STARTER,90,93,GENERATED
CLE_CB_03,Sable Chidozie,CLE,CB,Secondary,43,72,189,25,2,COL0005,Calderwood College,2024,1,3,3,DRAFTED,0,ACTIVE,NONE,3,STARTER,82,87,GENERATED
CLE_CB_04,Damon Horvath,CLE,CB,Secondary,81,68,185,27,3,COL0037,Kelvinridge University,2023,5,27,155,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,71,71,GENERATED
CLE_CB_05,Theo Oakman,CLE,CB,Secondary,17,69,187,27,5,COL0054,Redbluff College,2021,3,20,84,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,75,79,GENERATED
CLE_CB_06,Arlo Vitiello,CLE,CB,Secondary,98,69,194,35,11,COL0120,Falcon Ridge State,2015,5,1,129,DRAFTED,0,ACTIVE,NONE,6,ROTATIONAL,72,72,GENERATED
CLE_CB_07,Travon Salvador,CLE,CB,Secondary,54,73,203,23,0,COL0124,Falcon Ridge College,2026,7,28,220,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,7,DEPTH,59,69,GENERATED
CLE_CB_08,Creed Sistrunk,CLE,CB,Secondary,61,71,189,24,0,COL0014,Fort Grayson State Tech,2026,,,,UNDRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,8,DEPTH,62,69,GENERATED
CLE_CB_09,Luka Alfaro,CLE,CB,Secondary,52,70,198,25,3,COL0044,Northcrest University,2023,,,,UNDRAFTED,0,CAMP_BODY,NONE,9,CAMP,59,66,GENERATED
CLE_CB_10,Arlo Lanphier,CLE,CB,Secondary,87,70,193,22,0,COL0112,Quarry Hill State Tech,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,10,CAMP,47,52,GENERATED
CLE_CB_11,Kian Pennington,CLE,CB,Secondary,95,71,186,23,1,COL0172,Harrowgate A&M,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,11,CAMP,59,63,GENERATED
CLE_S_01,Rocco Oosterhout,CLE,S,Secondary,83,71,210,24,2,COL0101,Thornfield Tech,2024,1,21,21,DRAFTED,0,ACTIVE,NONE,1,STARTER,82,87,GENERATED
CLE_S_02,Moses Stanback,CLE,S,Secondary,18,72,212,30,8,COL0195,Pinehurst Valley Institute,2018,1,8,8,DRAFTED,0,ACTIVE,NONE,2,STARTER,86,89,GENERATED
CLE_S_03,Cormac Merriweather,CLE,S,Secondary,50,71,189,27,4,COL0026,Marbury College,2022,2,2,34,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,74,82,GENERATED
CLE_S_04,Colston Dumervil,CLE,S,Secondary,40,71,208,25,1,COL0170,Harrowgate University,2025,,,,UNDRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,64,64,GENERATED
CLE_S_05,Desmond Nunnally,CLE,S,Secondary,65,72,202,22,0,COL0157,Granite Bay Tech,2026,5,16,144,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,5,DEPTH,69,72,GENERATED
CLE_S_06,Lonnie Skowronek,CLE,S,Secondary,66,71,189,22,1,COL0136,Larkspur Tech,2025,3,10,74,DRAFTED,0,CAMP_BODY,NONE,6,CAMP,66,77,GENERATED
CLE_S_07,Duncan Girardi,CLE,S,Secondary,13,72,204,23,0,COL0124,Falcon Ridge College,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,7,CAMP,59,66,GENERATED
CLE_K_01,Gerard Ballinger,CLE,K,Specialist,36,73,208,24,2,COL0063,Havenport State Tech,2024,2,9,41,DRAFTED,0,ACTIVE,NONE,1,STARTER,87,94,GENERATED
CLE_K_02,Marcell Mullaney,CLE,K,Specialist,35,73,202,24,2,COL0192,Pinehurst Valley Tech,2024,7,27,219,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,2,DEPTH,59,65,GENERATED
CLE_P_01,Eero Pouncey,CLE,P,Specialist,1,72,177,28,4,COL0208,Lakemont College,2022,,,,UNDRAFTED,0,ACTIVE,NONE,1,STARTER,71,71,GENERATED
CLE_P_02,Arlo McGlinchey,CLE,P,Specialist,94,72,200,22,0,COL0248,Winslow Tech,2026,,,,UNDRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,2,DEPTH,60,67,GENERATED
CLE_LS_01,Dante Trufant,CLE,LS,Specialist,67,70,261,26,4,COL0006,Calderwood Institute,2022,1,17,17,DRAFTED,0,ACTIVE,NONE,1,STARTER,76,82,GENERATED
CIN_QB_01,Fritz Wilkerson,CIN,QB,Quarterback,96,70,211,24,3,COL0157,Granite Bay Tech,2023,1,23,23,DRAFTED,0,ACTIVE,DAY_TO_DAY,1,STARTER,94,95,GENERATED
CIN_QB_02,Hendrix Chappell,CIN,QB,Quarterback,95,75,226,25,2,COL0026,Marbury College,2024,4,3,99,DRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,73,78,GENERATED
CIN_QB_03,Ladarius Godwin,CIN,QB,Quarterback,32,75,208,24,1,COL0082,Iron Gate College,2025,5,7,135,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,3,DEPTH,75,81,GENERATED
CIN_QB_04,Riordan Ahearn,CIN,QB,Quarterback,57,72,235,23,0,COL0050,Redbluff State,2026,7,1,193,DRAFTED,1,CAMP_BODY,NONE,4,CAMP,55,56,GENERATED
CIN_RB_01,Arlen Hathaway,CIN,RB,Backfield,1,72,209,24,3,COL0085,Westmoor State,2023,1,32,32,DRAFTED,0,ACTIVE,NONE,1,STARTER,88,97,GENERATED
CIN_RB_02,Emmett Tonyan,CIN,RB,Backfield,34,71,198,24,1,COL0187,Sunderland College,2025,5,15,143,DRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,75,77,GENERATED
CIN_RB_03,Harlan Cushing,CIN,RB,Backfield,92,69,220,26,5,COL0092,Bellhaven State,2021,3,11,75,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,68,68,GENERATED
CIN_RB_04,Camden McKissic,CIN,RB,Backfield,25,71,210,23,2,COL0259,Bramblewood State Tech,2024,7,8,200,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,4,DEPTH,60,62,GENERATED
CIN_RB_05,Woodrow Jimerson,CIN,RB,Backfield,14,69,204,21,0,COL0100,Thornfield University,2026,5,19,147,DRAFTED,1,CAMP_BODY,NONE,5,CAMP,61,70,GENERATED
CIN_FB_01,Asa Simmerman,CIN,FB,Backfield,62,72,234,25,4,COL0012,Fort Grayson College,2022,3,31,95,DRAFTED,0,ACTIVE,NONE,1,STARTER,69,75,GENERATED
CIN_WR_01,Kamden Lowery,CIN,WR,Receiver,19,70,206,27,3,COL0219,Foxcroft University,2023,2,12,44,DRAFTED,0,ACTIVE,NONE,1,STARTER,80,90,GENERATED
CIN_WR_02,Dwight Chandler,CIN,WR,Receiver,43,71,212,26,4,COL0192,Pinehurst Valley Tech,2022,2,2,34,DRAFTED,0,ACTIVE,NONE,2,STARTER,77,81,GENERATED
CIN_WR_03,Eli Cribbs,CIN,WR,Receiver,12,73,201,27,5,COL0136,Larkspur Tech,2021,2,23,55,DRAFTED,0,ACTIVE,NONE,3,STARTER,74,82,GENERATED
CIN_WR_04,Jayceon Yiadom,CIN,WR,Receiver,76,75,205,22,0,COL0111,Quarry Hill Institute,2026,4,18,114,DRAFTED,1,ACTIVE,NONE,4,ROTATIONAL,79,90,GENERATED
CIN_WR_05,Benoit Ogletree,CIN,WR,Receiver,47,72,191,30,6,COL0097,Bellhaven Institute,2020,2,30,62,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,68,69,GENERATED
CIN_WR_06,Giovanni Zylstra,CIN,WR,Receiver,20,71,242,23,0,COL0139,Larkspur Institute,2026,7,31,223,DRAFTED,1,ACTIVE,NONE,6,ROTATIONAL,65,68,GENERATED
CIN_WR_07,Mekhi Hemsley,CIN,WR,Receiver,44,74,207,26,5,COL0001,Calderwood State,2021,5,17,145,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,7,DEPTH,64,70,GENERATED
CIN_WR_08,Yardley Stillwagon,CIN,WR,Receiver,42,73,202,21,0,COL0120,Falcon Ridge State,2026,7,18,210,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,8,DEPTH,64,73,GENERATED
CIN_WR_09,Heath Lavender,CIN,WR,Receiver,82,71,190,23,0,COL0134,Larkspur State,2026,,,,UNDRAFTED,1,CAMP_BODY,DAY_TO_DAY,9,CAMP,55,62,GENERATED
CIN_WR_10,Jarvis Salvador,CIN,WR,Receiver,35,71,189,28,5,COL0109,Quarry Hill A&M,2021,,,,UNDRAFTED,0,CAMP_BODY,PUP,10,CAMP,59,59,GENERATED
CIN_WR_11,Soren Fielder,CIN,WR,Receiver,75,73,212,22,0,COL0137,Larkspur A&M,2026,3,17,81,DRAFTED,1,CAMP_BODY,NONE,11,CAMP,62,69,GENERATED
CIN_TE_01,Ruben Salvador,CIN,TE,Receiver,99,79,250,26,2,COL0060,Havenport A&M,2024,2,23,55,DRAFTED,0,ACTIVE,DAY_TO_DAY,1,STARTER,77,79,GENERATED
CIN_TE_02,Yosef Legette,CIN,TE,Receiver,67,77,256,23,2,COL0028,Marbury State Tech,2024,5,13,141,DRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,66,69,GENERATED
CIN_TE_03,Sherman Crockett,CIN,TE,Receiver,33,77,225,23,1,COL0016,Ashfield University,2025,5,16,144,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,68,76,GENERATED
CIN_TE_04,Gideon Ochoa,CIN,TE,Receiver,72,77,251,21,0,COL0175,Harrowgate State Tech,2026,5,26,154,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,4,DEPTH,62,70,GENERATED
CIN_TE_05,Merrick Hurlburt,CIN,TE,Receiver,60,79,237,23,1,COL0220,Foxcroft Tech,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,5,CAMP,50,54,GENERATED
CIN_TE_06,Barrett Wiggington,CIN,TE,Receiver,24,77,270,25,1,COL0209,Lakemont Institute,2025,7,16,208,DRAFTED,0,CAMP_BODY,NONE,6,CAMP,57,63,GENERATED
CIN_OT_01,Lowell Shepley,CIN,OT,O-Line,13,78,339,30,8,COL0075,Cypress Hollow College,2018,3,7,71,DRAFTED,0,ACTIVE,NONE,1,STARTER,82,85,GENERATED
CIN_OT_02,Corbin Flannery,CIN,OT,O-Line,9,76,341,25,2,COL0076,Cypress Hollow Institute,2024,,,,UNDRAFTED,0,ACTIVE,NONE,2,STARTER,74,76,GENERATED
CIN_OT_03,Kieran Helaire,CIN,OT,O-Line,31,76,319,23,2,COL0103,Thornfield College,2024,1,25,25,DRAFTED,0,ACTIVE,DAY_TO_DAY,3,ROTATIONAL,75,87,GENERATED
CIN_OT_04,Stone Milliner,CIN,OT,O-Line,53,78,295,26,4,COL0114,Kingsbridge University,2022,2,31,63,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,74,74,GENERATED
CIN_OT_05,Kelvin Spielman,CIN,OT,O-Line,94,77,323,24,0,COL0136,Larkspur Tech,2026,,,,UNDRAFTED,1,PRACTICE_SQUAD_CANDIDATE,DAY_TO_DAY,5,DEPTH,64,74,GENERATED
CIN_OT_06,Fletcher Mabry,CIN,OT,O-Line,83,77,309,22,0,COL0013,Fort Grayson Institute,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,6,CAMP,59,74,GENERATED
CIN_OG_01,Stone Batiste,CIN,OG,O-Line,30,74,331,29,6,COL0123,Falcon Ridge A&M,2020,4,13,109,DRAFTED,0,ACTIVE,NONE,1,STARTER,72,72,GENERATED
CIN_OG_02,Gavin Hufanga,CIN,OG,O-Line,22,77,321,25,2,COL0246,Winslow State,2024,1,15,15,DRAFTED,0,ACTIVE,NONE,2,STARTER,78,80,GENERATED
CIN_OG_03,Ruben Upshaw,CIN,OG,O-Line,81,74,308,24,2,COL0098,Bellhaven State Tech,2024,3,31,95,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,73,75,GENERATED
CIN_OG_04,Esteban Kelleher,CIN,OG,O-Line,21,75,309,25,3,COL0042,Kelvinridge State Tech,2023,3,21,85,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,67,73,GENERATED
CIN_OG_05,Lennox Macalister,CIN,OG,O-Line,6,77,312,21,0,COL0240,Talbot University,2026,6,27,187,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,5,DEPTH,68,79,GENERATED
CIN_OG_06,Hamza Bellinger,CIN,OG,O-Line,80,75,320,22,0,COL0044,Northcrest University,2026,5,14,142,DRAFTED,1,CAMP_BODY,NONE,6,CAMP,59,66,GENERATED
CIN_C_01,Jaden Schmitz,CIN,C,O-Line,87,76,297,26,4,COL0128,Emberton University,2022,2,14,46,DRAFTED,0,ACTIVE,NONE,1,STARTER,82,82,GENERATED
CIN_C_02,Dashawn Beauchamp,CIN,C,O-Line,40,77,307,27,4,COL0241,Talbot Tech,2022,,,,UNDRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,74,78,GENERATED
CIN_C_03,Gerard Purifoy,CIN,C,O-Line,98,75,289,25,1,COL0038,Kelvinridge Tech,2025,5,20,148,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,3,DEPTH,60,67,GENERATED
CIN_EDGE_01,Reginald Dargan,CIN,EDGE,Front Seven,63,77,266,30,7,COL0244,Talbot Institute,2019,1,26,26,DRAFTED,0,ACTIVE,NONE,1,STARTER,74,75,GENERATED
CIN_EDGE_02,Wallace Ashby,CIN,EDGE,Front Seven,65,75,274,28,5,COL0194,Pinehurst Valley College,2021,1,11,11,DRAFTED,0,ACTIVE,NONE,2,STARTER,76,80,GENERATED
CIN_EDGE_03,Fabian Cavanaugh,CIN,EDGE,Front Seven,68,75,257,25,4,COL0131,Emberton College,2022,5,29,157,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,68,71,GENERATED
CIN_EDGE_04,Manny Harkness,CIN,EDGE,Front Seven,74,77,269,23,1,COL0157,Granite Bay Tech,2025,,,,UNDRAFTED,0,ACTIVE,IR,4,ROTATIONAL,72,79,GENERATED
CIN_EDGE_05,Clay Isbell,CIN,EDGE,Front Seven,37,74,266,24,3,COL0171,Harrowgate Tech,2023,3,15,79,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,65,65,GENERATED
CIN_EDGE_06,Moses Marsalis,CIN,EDGE,Front Seven,84,77,255,29,5,COL0043,Northcrest State,2021,7,25,217,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,63,64,GENERATED
CIN_EDGE_07,Parker Crockett,CIN,EDGE,Front Seven,38,74,273,23,1,COL0205,Lakemont University,2025,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,7,DEPTH,63,67,GENERATED
CIN_EDGE_08,Cairo Estrada,CIN,EDGE,Front Seven,56,76,264,23,0,COL0098,Bellhaven State Tech,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,8,CAMP,58,65,GENERATED
CIN_EDGE_09,Elian Hooker,CIN,EDGE,Front Seven,73,75,252,24,1,COL0042,Kelvinridge State Tech,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,9,CAMP,63,68,GENERATED
CIN_DT_01,Cortez Vaughters,CIN,DT,Front Seven,58,75,326,27,5,COL0240,Talbot University,2021,1,32,32,DRAFTED,0,ACTIVE,NONE,1,STARTER,88,92,GENERATED
CIN_DT_02,Deacon Legette,CIN,DT,Front Seven,78,73,315,27,4,COL0040,Kelvinridge College,2022,1,10,10,DRAFTED,0,ACTIVE,NONE,2,STARTER,81,83,GENERATED
CIN_DT_03,Dax Paddock,CIN,DT,Front Seven,91,75,310,24,2,COL0209,Lakemont Institute,2024,,,,UNDRAFTED,0,ACTIVE,DAY_TO_DAY,3,ROTATIONAL,67,72,GENERATED
CIN_DT_04,Hasani Kendricks,CIN,DT,Front Seven,55,77,295,26,4,COL0001,Calderwood State,2022,,,,UNDRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,73,75,GENERATED
CIN_DT_05,Merrick Cravens,CIN,DT,Front Seven,10,75,316,23,0,COL0134,Larkspur State,2026,4,5,101,DRAFTED,1,ACTIVE,NONE,5,ROTATIONAL,67,68,GENERATED
CIN_DT_06,Warrick Kamara,CIN,DT,Front Seven,88,74,310,25,3,COL0202,Copper Creek Institute,2023,5,13,141,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,6,DEPTH,57,57,GENERATED
CIN_DT_07,Kobi Boykin,CIN,DT,Front Seven,71,73,310,23,0,COL0157,Granite Bay Tech,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,7,CAMP,54,57,GENERATED
CIN_DT_08,Stellan Swaggerty,CIN,DT,Front Seven,50,74,313,23,1,COL0007,Calderwood State Tech,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,8,CAMP,62,68,GENERATED
CIN_LB_01,Remy Dobbins,CIN,LB,Front Seven,11,72,220,30,6,COL0115,Kingsbridge Tech,2020,1,15,15,DRAFTED,0,ACTIVE,NONE,1,STARTER,81,83,GENERATED
CIN_LB_02,Kingston Hickenbotham,CIN,LB,Front Seven,66,74,234,22,1,COL0101,Thornfield Tech,2025,1,16,16,DRAFTED,0,ACTIVE,NONE,2,STARTER,80,84,GENERATED
CIN_LB_03,Reginald Darboe,CIN,LB,Front Seven,18,74,250,29,8,COL0215,Ravensburg College,2018,3,28,92,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,74,76,GENERATED
CIN_LB_04,Maddox Dupree,CIN,LB,Front Seven,17,73,228,25,3,COL0232,Clearwater Ridge State,2023,4,9,105,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,69,70,GENERATED
CIN_LB_05,Osiris Knighton,CIN,LB,Front Seven,85,74,223,28,6,COL0056,Redbluff State Tech,2020,7,20,212,DRAFTED,0,ACTIVE,NONE,5,ROTATIONAL,59,59,GENERATED
CIN_LB_06,Leon Zapatero,CIN,LB,Front Seven,79,73,241,24,0,COL0132,Emberton Institute,2026,5,14,142,DRAFTED,1,PRACTICE_SQUAD_CANDIDATE,DAY_TO_DAY,6,DEPTH,68,71,GENERATED
CIN_LB_07,Darnell Poteat,CIN,LB,Front Seven,23,74,237,22,1,COL0183,Sunderland State,2025,,,,UNDRAFTED,0,CAMP_BODY,NONE,7,CAMP,57,62,GENERATED
CIN_LB_08,Reeves Dillard,CIN,LB,Front Seven,5,72,240,26,4,COL0020,Ashfield Institute,2022,,,,UNDRAFTED,0,CAMP_BODY,NONE,8,CAMP,56,60,GENERATED
CIN_CB_01,Brennan Hamlett,CIN,CB,Secondary,45,69,184,25,4,COL0192,Pinehurst Valley Tech,2022,1,20,20,DRAFTED,0,ACTIVE,NONE,1,STARTER,77,81,GENERATED
CIN_CB_02,Rhys Bagwell,CIN,CB,Secondary,54,71,201,30,7,COL0167,Sablewood Institute,2019,1,9,9,DRAFTED,0,ACTIVE,NONE,2,STARTER,84,89,GENERATED
CIN_CB_03,Fletcher Corrigan,CIN,CB,Secondary,97,74,197,23,1,COL0160,Granite Bay Institute,2025,1,23,23,DRAFTED,0,ACTIVE,NONE,3,STARTER,89,95,GENERATED
CIN_CB_04,Rashad Elmore,CIN,CB,Secondary,46,74,186,25,2,COL0209,Lakemont Institute,2024,,,,UNDRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,69,71,GENERATED
CIN_CB_05,Torin Sweatman,CIN,CB,Secondary,59,70,182,30,7,COL0185,Sunderland Tech,2019,2,28,60,DRAFTED,0,ACTIVE,PUP,5,ROTATIONAL,66,66,GENERATED
CIN_CB_06,Rhys Teasdale,CIN,CB,Secondary,69,71,192,22,0,COL0028,Marbury State Tech,2026,,,,UNDRAFTED,1,ACTIVE,NONE,6,ROTATIONAL,73,79,GENERATED
CIN_CB_07,Kruz Ruggiero,CIN,CB,Secondary,28,69,183,25,1,COL0180,Mount Verity College,2025,4,21,117,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,7,DEPTH,67,67,GENERATED
CIN_CB_08,Terrell Prioleau,CIN,CB,Secondary,90,70,189,24,1,COL0256,Bramblewood A&M,2025,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,8,DEPTH,58,66,GENERATED
CIN_CB_09,Vaughn Zapatero,CIN,CB,Secondary,2,74,189,23,0,COL0006,Calderwood Institute,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,9,CAMP,61,68,GENERATED
CIN_CB_10,Norwood Montgomery,CIN,CB,Secondary,7,70,204,23,0,COL0108,Quarry Hill Tech,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,10,CAMP,59,71,GENERATED
CIN_CB_11,Miles Gauthier,CIN,CB,Secondary,36,70,186,21,0,COL0018,Ashfield A&M,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,11,CAMP,60,71,GENERATED
CIN_S_01,Otis Kemper,CIN,S,Secondary,27,73,216,22,0,COL0177,Mount Verity University,2026,1,22,22,DRAFTED,1,ACTIVE,NONE,1,STARTER,84,94,GENERATED
CIN_S_02,Wallace Cortés,CIN,S,Secondary,29,71,213,28,7,COL0136,Larkspur Tech,2019,1,31,31,DRAFTED,0,ACTIVE,NONE,2,STARTER,78,78,GENERATED
CIN_S_03,Colby Hubbard,CIN,S,Secondary,52,72,192,25,4,COL0113,Kingsbridge State,2022,3,3,67,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,67,75,GENERATED
CIN_S_04,Hamza Hollins,CIN,S,Secondary,39,72,196,29,6,COL0083,Iron Gate Institute,2020,,,,UNDRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,71,73,GENERATED
CIN_S_05,Trey Beckwith,CIN,S,Secondary,16,73,198,26,2,COL0212,Ravensburg University,2024,5,30,158,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,5,DEPTH,65,70,GENERATED
CIN_S_06,Hayes McGlinchey,CIN,S,Secondary,86,71,211,22,0,COL0117,Kingsbridge College,2026,7,20,212,DRAFTED,1,CAMP_BODY,NONE,6,CAMP,50,56,GENERATED
CIN_S_07,Isaias Mattison,CIN,S,Secondary,48,71,206,24,0,COL0086,Westmoor University,2026,,,,UNDRAFTED,1,CAMP_BODY,NONE,7,CAMP,61,66,GENERATED
CIN_K_01,Dillon Vosburgh,CIN,K,Specialist,89,72,200,26,4,COL0230,Dunmore Institute,2022,5,7,135,DRAFTED,0,ACTIVE,NONE,1,STARTER,77,79,GENERATED
CIN_K_02,Zane Crandall,CIN,K,Specialist,41,72,217,28,7,COL0080,Iron Gate Tech,2019,,,,UNDRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,2,DEPTH,64,64,GENERATED
CIN_P_01,Milo Montgomery,CIN,P,Specialist,77,73,185,25,2,COL0242,Talbot A&M,2024,1,4,4,DRAFTED,0,ACTIVE,IR,1,STARTER,85,93,GENERATED
CIN_P_02,Phineas Rivenbark,CIN,P,Specialist,8,75,210,25,4,COL0073,Cypress Hollow Tech,2022,5,31,159,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,2,DEPTH,64,69,GENERATED
CIN_LS_01,Riggs Tartt,CIN,LS,Specialist,3,76,229,28,6,COL0113,Kingsbridge State,2020,,,,UNDRAFTED,0,ACTIVE,NONE,1,STARTER,76,76,GENERATED
HOU_QB_01,Kenji Woodhead,HOU,QB,Quarterback,48,73,203,31,8,COL0182,Mount Verity State Tech,2018,1,18,18,DRAFTED,0,ACTIVE,NONE,1,STARTER,82,82,GENERATED
HOU_QB_02,Nikolai Mullaney,HOU,QB,Quarterback,31,76,214,31,8,COL0026,Marbury College,2018,,,,UNDRAFTED,0,ACTIVE,DAY_TO_DAY,2,ROTATIONAL,59,59,GENERATED
HOU_QB_03,Cormac Newsome,HOU,QB,Quarterback,72,74,210,23,0,COL0100,Thornfield University,2026,,,,UNDRAFTED,1,PRACTICE_SQUAD_CANDIDATE,NONE,3,DEPTH,65,70,GENERATED
HOU_QB_04,Lawson Marinelli,HOU,QB,Quarterback,17,77,209,27,3,COL0247,Winslow University,2023,6,26,186,DRAFTED,0,CAMP_BODY,NONE,4,CAMP,50,50,GENERATED
HOU_RB_01,Tavian Gainer,HOU,RB,Backfield,54,69,200,37,15,COL0072,Cypress Hollow University,2011,1,32,32,DRAFTED,0,ACTIVE,NONE,1,STARTER,71,71,GENERATED
HOU_RB_02,Jethro Shreve,HOU,RB,Backfield,85,68,219,22,1,COL0085,Westmoor State,2025,6,32,192,DRAFTED,0,ACTIVE,NONE,2,ROTATIONAL,66,70,GENERATED
HOU_RB_03,Dakari Kolodziej,HOU,RB,Backfield,94,70,220,26,3,COL0196,Pinehurst Valley State Tech,2023,4,16,112,DRAFTED,0,ACTIVE,NONE,3,ROTATIONAL,65,65,GENERATED
HOU_RB_04,Lionel Herrera,HOU,RB,Backfield,4,70,234,24,1,COL0179,Mount Verity A&M,2025,6,24,184,DRAFTED,0,PRACTICE_SQUAD_CANDIDATE,NONE,4,DEPTH,62,62,GENERATED
HOU_RB_05,Tyree Kenney,HOU,RB,Backfield,62,70,217,24,0,COL0208,Lakemont College,2026,6,23,183,DRAFTED,1,CAMP_BODY,NONE,5,CAMP,58,59,GENERATED
HOU_FB_01,Kenyon Legette,HOU,FB,Backfield,79,72,225,26,4,COL0134,Larkspur State,2022,,,,UNDRAFTED,0,ACTIVE,IR,1,STARTER,74,81,GENERATED
HOU_WR_01,Devante McKissic,HOU,WR,Receiver,15,70,216,23,1,COL0078,Iron Gate State,2025,1,5,5,DRAFTED,0,ACTIVE,NONE,1,STARTER,89,92,GENERATED
HOU_WR_02,Brogan Wagoner,HOU,WR,Receiver,19,72,202,27,5,COL0258,Bramblewood Institute,2021,1,26,26,DRAFTED,0,ACTIVE,NONE,2,STARTER,77,84,GENERATED
HOU_WR_03,Micah Ashby,HOU,WR,Receiver,80,75,194,33,11,COL0169,Harrowgate State,2015,4,24,120,DRAFTED,0,ACTIVE,NONE,3,STARTER,72,78,GENERATED
HOU_WR_04,Warrick Ironside,HOU,WR,Receiver,69,72,171,27,6,COL0087,Westmoor Tech,2020,6,6,166,DRAFTED,0,ACTIVE,NONE,4,ROTATIONAL,73,73,GENERATED
