player_id,team_id,morale,playing_time_satisfaction,contract_satisfaction,coach_trust,locker_room_influence,trade_request,holdout_risk,data_class
ATL_OG_06,ATL,39,45,76,53,16,0,1,MODELED
ATL_C_01,ATL,94,79,64,61,56,0,13,MODELED
ATL_C_02,ATL,67,72,69,58,78,0,0,MODELED
ATL_C_03,ATL,59,41,51,78,14,0,15,MODELED
ATL_EDGE_01,ATL,65,85,48,59,61,0,21,MODELED
ATL_EDGE_02,ATL,77,83,48,78,59,0,10,MODELED
ATL_EDGE_03,ATL,48,53,89,73,71,0,10,MODELED
ATL_EDGE_04,ATL,70,75,55,48,63,0,0,MODELED
ATL_EDGE_05,ATL,79,70,61,81,42,0,2,MODELED
ATL_EDGE_06,ATL,45,74,60,61,73,0,0,MODELED
ATL_EDGE_07,ATL,62,48,89,37,43,0,15,MODELED
ATL_EDGE_08,ATL,42,54,63,70,1,0,10,MODELED
ATL_EDGE_09,ATL,41,56,63,88,2,0,0,MODELED
ATL_DT_01,ATL,93,81,42,70,74,0,16,MODELED
ATL_DT_02,ATL,100,79,66,48,89,0,22,MODELED
ATL_DT_03,ATL,51,78,62,56,62,0,21,MODELED
ATL_DT_04,ATL,68,51,47,64,44,0,0,MODELED
ATL_DT_05,ATL,60,47,67,69,32,0,8,MODELED
ATL_DT_06,ATL,55,48,39,87,32,0,5,MODELED
ATL_DT_07,ATL,28,68,81,62,3,0,7,MODELED
ATL_DT_08,ATL,38,45,60,52,20,0,20,MODELED
ATL_LB_01,ATL,53,81,61,58,94,0,14,MODELED
ATL_LB_02,ATL,77,73,72,84,76,0,19,MODELED
ATL_LB_03,ATL,51,79,71,80,42,0,7,MODELED
ATL_LB_04,ATL,61,53,66,68,39,0,20,MODELED
ATL_LB_05,ATL,67,78,50,56,39,0,22,MODELED
ATL_LB_06,ATL,70,63,48,61,33,0,0,MODELED
ATL_LB_07,ATL,41,35,69,84,47,0,18,MODELED
ATL_LB_08,ATL,47,35,66,57,28,0,6,MODELED
ATL_CB_01,ATL,65,83,71,55,61,0,13,MODELED
ATL_CB_02,ATL,74,85,62,56,90,0,8,MODELED
ATL_CB_03,ATL,67,69,53,84,73,0,16,MODELED
ATL_CB_04,ATL,78,67,49,57,31,0,14,MODELED
ATL_CB_05,ATL,58,57,48,65,37,0,15,MODELED
ATL_CB_06,ATL,76,66,55,68,37,0,17,MODELED
ATL_CB_07,ATL,52,56,51,56,17,0,18,MODELED
ATL_CB_08,ATL,43,40,39,41,28,0,16,MODELED
ATL_CB_09,ATL,31,37,86,65,35,0,0,MODELED
ATL_CB_10,ATL,33,40,82,77,12,0,4,MODELED
ATL_CB_11,ATL,34,14,94,62,19,0,7,MODELED
ATL_S_01,ATL,77,97,45,65,84,0,1,MODELED
ATL_S_02,ATL,89,79,43,59,80,0,17,MODELED
ATL_S_03,ATL,57,54,56,72,15,0,21,MODELED
ATL_S_04,ATL,74,60,88,87,45,0,5,MODELED
ATL_S_05,ATL,63,55,67,63,33,0,9,MODELED
ATL_S_06,ATL,62,38,56,88,18,0,4,MODELED
ATL_S_07,ATL,31,40,53,65,45,0,25,MODELED
ATL_K_01,ATL,76,63,85,83,46,0,8,MODELED
ATL_K_02,ATL,36,53,94,49,33,0,6,MODELED
ATL_P_01,ATL,79,74,19,56,81,0,8,MODELED
ATL_P_02,ATL,71,52,100,71,64,0,2,MODELED
ATL_LS_01,ATL,80,87,49,48,61,0,1,MODELED
CAR_QB_01,CAR,82,74,64,77,53,0,6,MODELED
CAR_QB_02,CAR,73,59,60,73,71,0,8,MODELED
CAR_QB_03,CAR,59,28,60,60,48,0,5,MODELED
CAR_QB_04,CAR,38,47,69,63,32,0,7,MODELED
CAR_RB_01,CAR,95,100,76,69,67,0,6,MODELED
CAR_RB_02,CAR,82,70,64,85,60,0,16,MODELED
CAR_RB_03,CAR,60,78,72,75,30,0,0,MODELED
CAR_RB_04,CAR,60,52,78,60,38,0,12,MODELED
CAR_RB_05,CAR,26,39,53,64,52,0,13,MODELED
CAR_FB_01,CAR,88,88,31,81,41,0,5,MODELED
CAR_WR_01,CAR,86,71,47,52,73,0,14,MODELED
CAR_WR_02,CAR,71,62,60,80,100,0,2,MODELED
CAR_WR_03,CAR,62,89,63,68,100,0,0,MODELED
CAR_WR_04,CAR,68,77,72,68,17,0,8,MODELED
CAR_WR_05,CAR,60,66,50,61,62,0,9,MODELED
CAR_WR_06,CAR,53,66,56,64,37,0,17,MODELED
CAR_WR_07,CAR,45,40,68,74,12,0,0,MODELED
CAR_WR_08,CAR,51,62,74,74,27,0,9,MODELED
CAR_WR_09,CAR,48,41,49,46,29,0,21,MODELED
CAR_WR_10,CAR,49,46,63,85,20,0,0,MODELED
CAR_WR_11,CAR,30,38,85,69,37,0,4,MODELED
CAR_TE_01,CAR,92,76,48,85,80,0,1,MODELED
CAR_TE_02,CAR,66,67,69,70,55,0,23,MODELED
CAR_TE_03,CAR,69,50,77,80,53,0,16,MODELED
CAR_TE_04,CAR,52,53,70,80,51,0,0,MODELED
CAR_TE_05,CAR,43,48,55,69,36,0,0,MODELED
CAR_TE_06,CAR,53,46,60,81,53,0,7,MODELED
CAR_OT_01,CAR,62,93,28,80,63,0,7,MODELED
CAR_OT_02,CAR,61,100,30,36,74,0,9,MODELED
CAR_OT_03,CAR,55,63,62,60,40,0,9,MODELED
CAR_OT_04,CAR,62,58,53,66,76,0,12,MODELED
CAR_OT_05,CAR,47,48,81,59,47,0,0,MODELED
CAR_OT_06,CAR,32,30,91,49,20,0,4,MODELED
CAR_OG_01,CAR,82,91,51,91,77,0,30,MODELED
CAR_OG_02,CAR,83,58,66,76,35,0,4,MODELED
CAR_OG_03,CAR,73,64,92,48,46,0,9,MODELED
CAR_OG_04,CAR,74,59,84,74,58,0,11,MODELED
CAR_OG_05,CAR,52,47,60,66,28,0,9,MODELED
CAR_OG_06,CAR,45,62,40,51,24,0,0,MODELED
CAR_C_01,CAR,100,86,30,82,76,0,0,MODELED
CAR_C_02,CAR,60,48,70,77,33,0,2,MODELED
CAR_C_03,CAR,27,60,40,73,46,0,15,MODELED
CAR_EDGE_01,CAR,79,85,54,77,94,0,18,MODELED
CAR_EDGE_02,CAR,82,100,54,73,42,0,17,MODELED
CAR_EDGE_03,CAR,45,42,58,55,14,0,12,MODELED
CAR_EDGE_04,CAR,62,66,97,67,54,0,16,MODELED
CAR_EDGE_05,CAR,65,61,71,51,66,0,10,MODELED
CAR_EDGE_06,CAR,57,40,72,41,64,0,21,MODELED
CAR_EDGE_07,CAR,44,47,74,62,42,0,0,MODELED
CAR_EDGE_08,CAR,25,34,58,48,7,0,0,MODELED
CAR_EDGE_09,CAR,39,42,40,50,21,0,4,MODELED
CAR_DT_01,CAR,78,92,74,59,82,0,12,MODELED
CAR_DT_02,CAR,78,86,37,66,61,0,2,MODELED
CAR_DT_03,CAR,51,77,41,64,47,0,18,MODELED
CAR_DT_04,CAR,74,73,31,89,40,0,20,MODELED
CAR_DT_05,CAR,77,59,75,53,1,0,5,MODELED
CAR_DT_06,CAR,55,45,61,85,30,0,6,MODELED
CAR_DT_07,CAR,48,50,89,69,26,0,3,MODELED
CAR_DT_08,CAR,57,40,60,60,10,0,1,MODELED
CAR_LB_01,CAR,71,58,62,55,47,0,24,MODELED
CAR_LB_02,CAR,80,91,38,91,62,0,14,MODELED
CAR_LB_03,CAR,67,56,48,70,65,0,7,MODELED
CAR_LB_04,CAR,61,44,52,90,75,0,12,MODELED
CAR_LB_05,CAR,60,48,58,71,40,0,0,MODELED
CAR_LB_06,CAR,46,51,49,83,7,0,14,MODELED
CAR_LB_07,CAR,32,63,69,63,27,0,1,MODELED
CAR_LB_08,CAR,47,58,47,68,1,0,4,MODELED
CAR_CB_01,CAR,73,81,45,78,70,0,0,MODELED
CAR_CB_02,CAR,65,61,55,74,56,0,0,MODELED
CAR_CB_03,CAR,88,67,71,62,83,0,11,MODELED
CAR_CB_04,CAR,63,45,51,85,48,0,10,MODELED
CAR_CB_05,CAR,65,67,68,85,49,0,9,MODELED
CAR_CB_06,CAR,52,82,41,84,39,0,2,MODELED
CAR_CB_07,CAR,61,37,52,48,39,0,16,MODELED
CAR_CB_08,CAR,58,41,34,65,24,0,8,MODELED
CAR_CB_09,CAR,37,52,75,81,15,0,16,MODELED
CAR_CB_10,CAR,50,36,73,35,33,0,19,MODELED
CAR_CB_11,CAR,41,50,72,94,35,0,21,MODELED
CAR_S_01,CAR,86,93,55,72,49,0,17,MODELED
CAR_S_02,CAR,67,67,53,64,64,0,10,MODELED
CAR_S_03,CAR,61,65,61,56,54,0,1,MODELED
CAR_S_04,CAR,58,79,55,76,51,0,4,MODELED
CAR_S_05,CAR,57,65,68,68,47,0,4,MODELED
CAR_S_06,CAR,51,57,67,83,1,0,19,MODELED
CAR_S_07,CAR,29,44,77,94,24,0,13,MODELED
CAR_K_01,CAR,80,100,42,77,71,0,8,MODELED
CAR_K_02,CAR,74,49,62,59,35,0,20,MODELED
CAR_P_01,CAR,81,82,48,73,71,0,9,MODELED
CAR_P_02,CAR,50,48,40,71,32,0,8,MODELED
CAR_LS_01,CAR,100,56,61,61,39,0,20,MODELED
NO_QB_01,NO,77,97,63,58,53,0,35,MODELED
NO_QB_02,NO,59,53,80,66,46,0,7,MODELED
NO_QB_03,NO,58,61,61,39,32,0,4,MODELED
NO_QB_04,NO,30,49,55,43,13,0,10,MODELED
NO_RB_01,NO,69,83,56,81,66,0,0,MODELED
NO_RB_02,NO,59,56,72,64,61,0,3,MODELED
NO_RB_03,NO,68,68,44,55,67,0,0,MODELED
NO_RB_04,NO,45,48,77,62,36,0,10,MODELED
NO_RB_05,NO,51,43,89,71,24,0,18,MODELED
NO_FB_01,NO,84,68,81,70,53,0,13,MODELED
NO_WR_01,NO,96,44,67,62,57,0,6,MODELED
NO_WR_02,NO,86,81,51,72,83,0,10,MODELED
NO_WR_03,NO,79,77,84,54,73,0,0,MODELED
NO_WR_04,NO,54,80,85,67,31,0,15,MODELED
NO_WR_05,NO,63,75,55,73,36,0,0,MODELED
NO_WR_06,NO,55,73,79,88,45,0,1,MODELED
NO_WR_07,NO,64,58,78,73,78,0,12,MODELED
NO_WR_08,NO,49,53,43,57,35,0,6,MODELED
NO_WR_09,NO,42,63,76,64,38,0,8,MODELED
NO_WR_10,NO,35,62,68,47,18,0,3,MODELED
NO_WR_11,NO,44,36,61,62,31,0,5,MODELED
NO_TE_01,NO,97,75,64,63,38,0,15,MODELED
NO_TE_02,NO,79,47,75,81,35,0,14,MODELED
NO_TE_03,NO,43,67,64,80,34,0,0,MODELED
NO_TE_04,NO,52,18,78,75,16,0,6,MODELED
NO_TE_05,NO,36,44,91,71,22,0,14,MODELED
NO_TE_06,NO,60,65,77,94,39,0,3,MODELED
NO_OT_01,NO,100,89,64,70,85,0,0,MODELED
NO_OT_02,NO,84,76,49,49,69,0,7,MODELED
NO_OT_03,NO,56,66,75,81,51,0,9,MODELED
NO_OT_04,NO,63,92,65,75,100,0,3,MODELED
NO_OT_05,NO,71,66,74,60,44,0,11,MODELED
NO_OT_06,NO,36,56,76,63,14,0,5,MODELED
NO_OG_01,NO,64,55,54,73,83,0,4,MODELED
NO_OG_02,NO,63,95,40,59,39,0,12,MODELED
NO_OG_03,NO,74,63,63,85,33,0,1,MODELED
NO_OG_04,NO,64,62,65,44,71,0,0,MODELED
NO_OG_05,NO,60,36,37,45,49,0,6,MODELED
NO_OG_06,NO,28,33,98,76,11,0,15,MODELED
NO_C_01,NO,94,94,26,57,100,0,8,MODELED
NO_C_02,NO,73,56,43,68,52,0,5,MODELED
NO_C_03,NO,53,48,55,57,26,0,8,MODELED
NO_EDGE_01,NO,68,93,48,93,77,0,16,MODELED
NO_EDGE_02,NO,52,64,71,77,86,0,22,MODELED
NO_EDGE_03,NO,74,87,65,58,30,0,14,MODELED
NO_EDGE_04,NO,64,54,53,79,26,0,13,MODELED
NO_EDGE_05,NO,57,61,63,36,30,0,0,MODELED
NO_EDGE_06,NO,22,45,52,51,32,0,7,MODELED
NO_EDGE_07,NO,59,63,76,88,37,0,0,MODELED
NO_EDGE_08,NO,54,24,40,66,43,0,18,MODELED
NO_EDGE_09,NO,42,36,54,66,18,0,22,MODELED
NO_DT_01,NO,58,70,66,49,46,0,5,MODELED
NO_DT_02,NO,81,79,72,68,56,0,6,MODELED
NO_DT_03,NO,68,74,75,30,30,0,2,MODELED
NO_DT_04,NO,54,50,82,63,49,0,5,MODELED
NO_DT_05,NO,76,57,63,48,16,0,0,MODELED
NO_DT_06,NO,67,60,81,56,39,0,0,MODELED
NO_DT_07,NO,40,49,64,52,7,0,0,MODELED
NO_DT_08,NO,45,52,45,66,29,0,26,MODELED
NO_LB_01,NO,100,79,34,57,58,0,14,MODELED
NO_LB_02,NO,66,87,55,53,55,0,0,MODELED
NO_LB_03,NO,61,73,67,73,48,0,4,MODELED
NO_LB_04,NO,67,79,57,60,68,0,19,MODELED
NO_LB_05,NO,62,57,40,46,81,0,1,MODELED
NO_LB_06,NO,35,41,56,67,25,0,6,MODELED
NO_LB_07,NO,53,56,54,48,37,0,0,MODELED
NO_LB_08,NO,50,59,52,74,32,0,11,MODELED
NO_CB_01,NO,75,84,59,99,78,0,21,MODELED
NO_CB_02,NO,66,78,65,67,57,0,17,MODELED
NO_CB_03,NO,79,81,62,68,78,0,4,MODELED
NO_CB_04,NO,67,70,50,57,62,0,13,MODELED
NO_CB_05,NO,57,61,58,74,42,0,10,MODELED
NO_CB_06,NO,66,59,46,61,57,0,10,MODELED
NO_CB_07,NO,64,80,79,49,52,0,14,MODELED
NO_CB_08,NO,34,72,54,48,54,0,0,MODELED
NO_CB_09,NO,48,34,70,65,1,0,9,MODELED
NO_CB_10,NO,57,43,49,73,35,0,1,MODELED
NO_CB_11,NO,44,33,77,78,46,0,6,MODELED
NO_S_01,NO,97,100,86,78,50,0,9,MODELED
NO_S_02,NO,77,80,66,40,61,0,5,MODELED
NO_S_03,NO,53,70,63,70,39,0,7,MODELED
NO_S_04,NO,66,34,56,40,32,0,9,MODELED
NO_S_05,NO,27,16,39,45,54,0,8,MODELED
NO_S_06,NO,32,63,67,84,22,0,16,MODELED
NO_S_07,NO,64,42,85,73,22,0,1,MODELED
NO_K_01,NO,71,73,72,51,16,0,19,MODELED
NO_K_02,NO,40,60,72,39,33,0,0,MODELED
NO_P_01,NO,62,89,70,64,30,0,10,MODELED
NO_P_02,NO,40,46,78,66,40,0,7,MODELED
NO_LS_01,NO,95,89,58,78,48,0,8,MODELED
TB_QB_01,TB,84,74,37,94,88,0,0,MODELED
TB_QB_02,TB,44,77,72,78,55,0,3,MODELED
TB_QB_03,TB,39,70,68,69,9,0,12,MODELED
TB_QB_04,TB,44,22,57,70,25,0,0,MODELED
TB_RB_01,TB,63,88,32,71,49,0,3,MODELED
TB_RB_02,TB,77,59,47,58,68,0,2,MODELED
TB_RB_03,TB,78,76,63,59,45,0,2,MODELED
TB_RB_04,TB,45,73,66,79,26,0,20,MODELED
TB_RB_05,TB,57,59,78,72,19,0,9,MODELED
TB_FB_01,TB,78,96,58,78,47,0,9,MODELED
TB_WR_01,TB,77,66,40,68,67,0,16,MODELED
TB_WR_02,TB,59,89,74,62,24,0,21,MODELED
TB_WR_03,TB,99,88,65,26,59,0,3,MODELED
TB_WR_04,TB,64,64,66,73,21,0,12,MODELED
TB_WR_05,TB,65,75,65,57,22,0,0,MODELED
TB_WR_06,TB,66,64,36,54,31,0,0,MODELED
TB_WR_07,TB,57,37,66,56,49,0,14,MODELED
TB_WR_08,TB,59,40,59,57,31,0,8,MODELED
TB_WR_09,TB,44,31,56,49,13,0,8,MODELED
TB_WR_10,TB,40,38,87,74,1,0,25,MODELED
TB_WR_11,TB,22,47,52,68,41,0,18,MODELED
TB_TE_01,TB,100,81,28,72,46,0,16,MODELED
TB_TE_02,TB,69,72,47,52,19,0,32,MODELED
TB_TE_03,TB,74,60,59,66,64,0,0,MODELED
TB_TE_04,TB,59,47,60,53,56,0,17,MODELED
TB_TE_05,TB,27,32,76,32,1,0,17,MODELED
TB_TE_06,TB,44,67,94,56,1,0,0,MODELED
TB_OT_01,TB,80,68,58,51,80,0,6,MODELED
TB_OT_02,TB,62,87,50,73,94,0,0,MODELED
TB_OT_03,TB,82,45,46,59,48,0,10,MODELED
TB_OT_04,TB,82,80,69,86,51,0,8,MODELED
TB_OT_05,TB,72,5,79,71,35,0,18,MODELED
TB_OT_06,TB,35,50,99,45,38,0,15,MODELED
TB_OG_01,TB,74,100,93,27,56,0,6,MODELED
TB_OG_02,TB,71,73,79,85,23,0,9,MODELED
TB_OG_03,TB,66,69,55,75,44,0,21,MODELED
TB_OG_04,TB,73,80,82,35,68,0,20,MODELED
TB_OG_05,TB,45,55,30,91,39,0,1,MODELED
TB_OG_06,TB,29,45,64,65,27,0,21,MODELED
TB_C_01,TB,82,88,53,68,56,0,0,MODELED
TB_C_02,TB,60,54,53,69,39,0,1,MODELED
TB_C_03,TB,69,49,97,56,17,0,0,MODELED
TB_EDGE_01,TB,89,86,46,39,61,0,7,MODELED
TB_EDGE_02,TB,85,96,54,99,68,0,25,MODELED
TB_EDGE_03,TB,49,73,60,55,54,0,15,MODELED
TB_EDGE_04,TB,79,49,34,57,39,0,12,MODELED
TB_EDGE_05,TB,66,72,75,58,68,0,14,MODELED
TB_EDGE_06,TB,47,65,66,52,41,0,0,MODELED
TB_EDGE_07,TB,63,60,95,75,18,0,6,MODELED
TB_EDGE_08,TB,41,51,100,50,15,0,1,MODELED
TB_EDGE_09,TB,65,43,61,55,1,0,7,MODELED
TB_DT_01,TB,100,87,61,44,51,0,0,MODELED
TB_DT_02,TB,88,71,47,85,75,0,2,MODELED
TB_DT_03,TB,70,67,41,92,82,0,12,MODELED
TB_DT_04,TB,54,73,69,78,51,0,5,MODELED
TB_DT_05,TB,85,44,54,82,51,0,0,MODELED
TB_DT_06,TB,58,44,75,68,53,0,8,MODELED
TB_DT_07,TB,36,53,70,88,21,0,5,MODELED
TB_DT_08,TB,24,31,79,80,16,0,14,MODELED
TB_LB_01,TB,57,100,71,43,55,0,21,MODELED
TB_LB_02,TB,82,79,46,86,53,0,17,MODELED
TB_LB_03,TB,81,70,94,93,45,0,0,MODELED
TB_LB_04,TB,53,58,67,67,53,0,4,MODELED
TB_LB_05,TB,66,81,53,55,32,0,22,MODELED
TB_LB_06,TB,44,53,88,92,41,0,20,MODELED
TB_LB_07,TB,28,31,73,80,15,0,7,MODELED
TB_LB_08,TB,40,41,75,56,18,0,15,MODELED
TB_CB_01,TB,94,79,59,88,83,0,0,MODELED
TB_CB_02,TB,83,100,40,61,84,0,23,MODELED
TB_CB_03,TB,68,87,74,63,93,0,23,MODELED
TB_CB_04,TB,90,72,63,54,62,0,20,MODELED
TB_CB_05,TB,86,60,71,69,58,0,9,MODELED
TB_CB_06,TB,63,78,30,81,76,0,4,MODELED
TB_CB_07,TB,54,56,56,66,29,0,18,MODELED
TB_CB_08,TB,59,55,65,54,7,0,22,MODELED
TB_CB_09,TB,54,55,87,87,29,0,3,MODELED
TB_CB_10,TB,25,35,68,78,11,0,0,MODELED
TB_CB_11,TB,15,36,78,36,22,0,22,MODELED
TB_S_01,TB,73,69,60,65,49,0,8,MODELED
TB_S_02,TB,59,98,35,63,62,0,9,MODELED
TB_S_03,TB,84,74,51,72,30,0,9,MODELED
TB_S_04,TB,66,65,64,73,49,0,7,MODELED
TB_S_05,TB,57,37,52,55,44,0,8,MODELED
TB_S_06,TB,51,27,42,59,45,0,7,MODELED
TB_S_07,TB,19,51,75,57,43,0,11,MODELED
TB_K_01,TB,74,87,68,52,53,0,0,MODELED
TB_K_02,TB,62,37,87,51,45,0,9,MODELED
TB_P_01,TB,82,96,65,78,53,0,0,MODELED
TB_P_02,TB,39,59,66,62,40,0,12,MODELED
TB_LS_01,TB,65,85,88,79,61,0,17,MODELED
ARI_QB_01,ARI,46,92,41,74,48,0,14,MODELED
ARI_QB_02,ARI,76,63,52,70,52,0,4,MODELED
ARI_QB_03,ARI,58,45,85,65,34,0,0,MODELED
ARI_QB_04,ARI,51,58,50,68,22,0,17,MODELED
ARI_RB_01,ARI,93,65,49,76,56,0,13,MODELED
ARI_RB_02,ARI,60,56,46,50,25,0,7,MODELED
ARI_RB_03,ARI,58,45,60,42,25,0,6,MODELED
ARI_RB_04,ARI,42,55,72,50,27,0,19,MODELED
ARI_RB_05,ARI,50,50,63,73,28,0,4,MODELED
ARI_FB_01,ARI,52,66,74,63,33,0,0,MODELED
ARI_WR_01,ARI,82,66,62,58,48,0,2,MODELED
ARI_WR_02,ARI,77,76,67,71,56,0,0,MODELED
ARI_WR_03,ARI,74,89,72,82,40,0,14,MODELED
ARI_WR_04,ARI,80,69,48,79,63,0,20,MODELED
ARI_WR_05,ARI,63,55,70,71,22,0,9,MODELED
ARI_WR_06,ARI,60,66,78,76,30,0,10,MODELED
ARI_WR_07,ARI,52,59,62,43,16,0,2,MODELED
ARI_WR_08,ARI,42,52,74,56,23,0,12,MODELED
ARI_WR_09,ARI,31,55,88,65,1,0,0,MODELED
ARI_WR_10,ARI,53,29,78,59,45,0,14,MODELED
ARI_WR_11,ARI,29,47,59,75,3,0,20,MODELED
ARI_TE_01,ARI,63,72,45,65,48,0,0,MODELED
ARI_TE_02,ARI,69,74,54,73,32,0,3,MODELED
ARI_TE_03,ARI,70,90,49,40,66,0,6,MODELED
ARI_TE_04,ARI,68,53,54,69,1,0,8,MODELED
ARI_TE_05,ARI,56,44,47,47,34,0,18,MODELED
ARI_TE_06,ARI,54,55,71,76,22,0,7,MODELED
ARI_OT_01,ARI,97,76,42,57,76,0,12,MODELED
ARI_OT_02,ARI,75,80,47,53,39,0,12,MODELED
ARI_OT_03,ARI,86,70,72,45,77,0,2,MODELED
ARI_OT_04,ARI,55,63,45,66,50,0,2,MODELED
ARI_OT_05,ARI,34,53,69,62,26,0,3,MODELED
ARI_OT_06,ARI,50,44,63,79,1,0,11,MODELED
ARI_OG_01,ARI,72,90,54,66,47,0,4,MODELED
ARI_OG_02,ARI,67,81,60,61,48,0,14,MODELED
ARI_OG_03,ARI,52,67,86,80,15,0,0,MODELED
ARI_OG_04,ARI,69,78,68,61,28,0,14,MODELED
ARI_OG_05,ARI,56,56,30,64,60,0,3,MODELED
ARI_OG_06,ARI,52,60,54,72,23,0,16,MODELED
ARI_C_01,ARI,65,87,68,84,54,0,0,MODELED
ARI_C_02,ARI,80,57,48,75,33,0,14,MODELED
ARI_C_03,ARI,40,52,82,62,27,0,0,MODELED
ARI_EDGE_01,ARI,83,90,50,80,73,0,3,MODELED
ARI_EDGE_02,ARI,95,72,46,77,88,0,5,MODELED
ARI_EDGE_03,ARI,67,80,53,63,64,0,10,MODELED
ARI_EDGE_04,ARI,69,71,30,78,32,0,0,MODELED
ARI_EDGE_05,ARI,70,73,74,56,31,0,20,MODELED
ARI_EDGE_06,ARI,66,45,54,70,43,0,2,MODELED
ARI_EDGE_07,ARI,49,76,82,79,21,0,8,MODELED
ARI_EDGE_08,ARI,46,51,50,59,24,0,10,MODELED
ARI_EDGE_09,ARI,54,34,69,74,16,0,15,MODELED
ARI_DT_01,ARI,76,94,100,41,72,0,2,MODELED
ARI_DT_02,ARI,58,100,91,68,39,0,8,MODELED
ARI_DT_03,ARI,64,85,63,62,45,0,27,MODELED
ARI_DT_04,ARI,66,75,55,46,44,0,0,MODELED
ARI_DT_05,ARI,66,55,58,97,31,0,15,MODELED
ARI_DT_06,ARI,46,65,91,50,35,0,6,MODELED
ARI_DT_07,ARI,36,24,82,56,23,0,20,MODELED
ARI_DT_08,ARI,45,38,66,63,25,0,11,MODELED
ARI_LB_01,ARI,88,78,79,72,46,0,7,MODELED
ARI_LB_02,ARI,97,80,72,81,68,0,0,MODELED
ARI_LB_03,ARI,62,66,91,56,19,0,11,MODELED
ARI_LB_04,ARI,61,63,95,39,24,0,0,MODELED
ARI_LB_05,ARI,53,59,51,45,58,0,0,MODELED
ARI_LB_06,ARI,35,44,54,80,34,0,5,MODELED
ARI_LB_07,ARI,37,36,69,49,11,0,21,MODELED
ARI_LB_08,ARI,32,42,68,53,2,0,0,MODELED
ARI_CB_01,ARI,78,74,56,94,88,0,0,MODELED
ARI_CB_02,ARI,95,85,60,56,91,0,19,MODELED
ARI_CB_03,ARI,63,70,44,59,66,0,0,MODELED
ARI_CB_04,ARI,70,83,69,63,60,0,11,MODELED
ARI_CB_05,ARI,59,91,74,68,24,0,6,MODELED
ARI_CB_06,ARI,52,81,46,59,33,0,0,MODELED
ARI_CB_07,ARI,59,48,80,48,4,0,14,MODELED
ARI_CB_08,ARI,62,89,50,67,38,0,10,MODELED
ARI_CB_09,ARI,42,60,73,58,27,0,32,MODELED
ARI_CB_10,ARI,20,49,78,90,32,0,1,MODELED
ARI_CB_11,ARI,51,59,64,55,32,0,19,MODELED
ARI_S_01,ARI,77,88,77,86,60,0,0,MODELED
ARI_S_02,ARI,96,91,25,55,51,0,7,MODELED
ARI_S_03,ARI,62,74,74,73,40,0,12,MODELED
ARI_S_04,ARI,55,59,67,72,50,0,0,MODELED
ARI_S_05,ARI,52,63,43,93,40,0,0,MODELED
ARI_S_06,ARI,22,33,91,69,18,0,11,MODELED
ARI_S_07,ARI,37,53,75,56,16,0,8,MODELED
ARI_K_01,ARI,77,76,81,58,47,0,23,MODELED
ARI_K_02,ARI,64,51,68,65,53,0,20,MODELED
ARI_P_01,ARI,81,75,61,73,42,0,11,MODELED
ARI_P_02,ARI,40,57,57,49,11,0,10,MODELED
ARI_LS_01,ARI,82,88,48,45,62,0,0,MODELED
LAR_QB_01,LAR,84,85,31,74,62,0,20,MODELED
LAR_QB_02,LAR,58,82,32,80,28,0,10,MODELED
LAR_QB_03,LAR,53,61,63,69,44,0,3,MODELED
LAR_QB_04,LAR,37,50,50,56,12,0,20,MODELED
LAR_RB_01,LAR,77,83,49,71,46,0,8,MODELED
LAR_RB_02,LAR,73,57,80,42,20,0,8,MODELED
LAR_RB_03,LAR,67,49,71,72,55,0,14,MODELED
LAR_RB_04,LAR,76,74,73,98,43,0,18,MODELED
LAR_RB_05,LAR,45,42,56,63,50,0,0,MODELED
LAR_FB_01,LAR,74,98,60,45,48,0,5,MODELED
LAR_WR_01,LAR,73,73,58,44,52,0,23,MODELED
LAR_WR_02,LAR,87,73,63,61,82,0,8,MODELED
LAR_WR_03,LAR,95,90,40,68,54,0,6,MODELED
LAR_WR_04,LAR,67,51,45,72,17,0,15,MODELED
LAR_WR_05,LAR,66,87,85,67,53,0,3,MODELED
LAR_WR_06,LAR,69,53,73,58,48,0,23,MODELED
LAR_WR_07,LAR,30,50,51,61,36,0,13,MODELED
LAR_WR_08,LAR,50,44,52,65,37,0,0,MODELED
LAR_WR_09,LAR,53,41,70,41,15,0,0,MODELED
LAR_WR_10,LAR,56,58,68,75,30,0,5,MODELED
LAR_WR_11,LAR,54,36,67,58,22,0,4,MODELED
LAR_TE_01,LAR,65,82,86,65,57,0,0,MODELED
LAR_TE_02,LAR,66,69,49,58,28,0,17,MODELED
LAR_TE_03,LAR,76,69,74,65,27,0,10,MODELED
LAR_TE_04,LAR,58,50,85,77,22,0,0,MODELED
LAR_TE_05,LAR,59,42,63,50,38,0,19,MODELED
LAR_TE_06,LAR,27,43,88,57,29,0,9,MODELED
LAR_OT_01,LAR,78,68,62,75,49,0,16,MODELED
LAR_OT_02,LAR,89,89,94,84,59,0,2,MODELED
LAR_OT_03,LAR,76,56,79,74,49,0,6,MODELED
LAR_OT_04,LAR,53,67,57,60,44,0,11,MODELED
LAR_OT_05,LAR,48,78,87,56,32,0,0,MODELED
LAR_OT_06,LAR,43,41,67,77,31,0,0,MODELED
LAR_OG_01,LAR,77,83,60,77,70,0,0,MODELED
