competition_type,coverage_grade,games,overall_grade,pass_block_grade,pass_rush_grade,passing_grade,player_id,position,qualified,receiving_grade,run_block_grade,run_defense_grade,rushing_grade,season,snaps,special_teams_grade,tackling_grade,team_id
REGULAR_SEASON,,15,80.8,,,,CHI_WR_01,WR,1,81.7,70.7,,,2027,669,,,MIN
REGULAR_SEASON,,17,62.4,,,,MIN_WR_02,WR,1,62.3,65.0,,,2027,759,,,MIN
REGULAR_SEASON,,17,59.0,,,,MIN_WR_03,WR,1,54.1,62.0,,,2027,737,,,MIN
REGULAR_SEASON,,15,70.2,67.2,,,MIN_TE_01,TE,1,73.6,70.0,,,2027,576,,,MIN
REGULAR_SEASON,,17,70.6,64.5,,,NO_TE_03,TE,1,71.4,62.5,,,2027,666,,,MIN
REGULAR_SEASON,,14,76.0,71.9,,,MIN_OT_01,OT,1,,77.4,,,2027,911,,,MIN
REGULAR_SEASON,,14,69.7,71.1,,,PHI_OT_01,OT,1,,63.2,,,2027,884,,,MIN
REGULAR_SEASON,,17,69.8,65.3,,,LAR_OG_02,OG,1,,68.9,,,2027,1102,,,MIN
REGULAR_SEASON,,2,62.0,64.8,,,MIN_OG_01,OG,0,,66.0,,,2027,138,,,MIN
REGULAR_SEASON,,15,70.6,67.7,,,MIN_C_01,C,1,,68.6,,,2027,970,,,MIN
REGULAR_SEASON,,17,68.5,,68.7,,ATL_EDGE_01,EDGE,1,,,65.9,,2027,740,,69.8,MIN
REGULAR_SEASON,,17,68.8,,68.5,,FA_EDGE_182,EDGE,1,,,68.7,,2027,710,,65.3,MIN
REGULAR_SEASON,,17,68.6,,70.2,,NYJ_EDGE_02,EDGE,1,,,68.1,,2027,734,,62.9,MIN
REGULAR_SEASON,,17,65.1,,65.2,,MIN_EDGE_03,EDGE,1,,,64.3,,2027,720,,65.4,MIN
REGULAR_SEASON,,12,69.0,,70.5,,PHI_DT_01,DT,1,,,72.6,,2027,449,,73.5,MIN
REGULAR_SEASON,,12,73.7,,73.2,,MIN_DT_01,DT,1,,,69.4,,2027,471,,70.0,MIN
REGULAR_SEASON,,15,75.0,,67.5,,MIN_DT_02,DT,1,,,71.9,,2027,543,,81.6,MIN
REGULAR_SEASON,67.0,17,73.2,,68.8,,DEN_LB_04,LB,1,,,68.6,,2027,791,,68.5,MIN
REGULAR_SEASON,66.7,17,70.0,,66.4,,GB_LB_02,LB,1,,,70.2,,2027,768,,65.8,MIN
REGULAR_SEASON,56.1,17,58.9,,61.2,,FA_LB_159,LB,1,,,52.2,,2027,756,,58.2,MIN
REGULAR_SEASON,78.5,17,76.8,,,,MIN_CB_03,CB,1,,,73.4,,2027,846,,71.2,MIN
REGULAR_SEASON,69.4,17,80.5,,,,MIN_CB_01,CB,1,,,80.3,,2027,818,,71.2,MIN
REGULAR_SEASON,71.7,13,69.0,,,,MIN_CB_05,CB,1,,,63.8,,2027,629,,66.8,MIN
REGULAR_SEASON,56.7,17,53.9,,,,P100174_CB,CB,1,,,58.3,,2027,858,,59.2,MIN
REGULAR_SEASON,69.6,14,71.6,,,,TB_S_01,S,1,,,70.0,,2027,747,,78.9,MIN
REGULAR_SEASON,78.0,17,81.6,,,,ATL_S_01,S,1,,,75.3,,2027,853,,70.5,MIN
REGULAR_SEASON,57.8,4,47.1,,,,P100042_S,S,0,,,59.6,,2027,218,,46.0,MIN
REGULAR_SEASON,,17,68.0,,,,FA_K_006,K,1,,,,,2027,102,65.2,,MIN
REGULAR_SEASON,,16,68.6,76.0,,,BAL_OG_04,OG,1,,66.8,,,2027,1051,,,BAL
REGULAR_SEASON,,17,88.6,,,86.6,CIN_QB_01,QB,1,,,,79.9,2027,1059,,,PIT
REGULAR_SEASON,,17,65.8,61.9,,,PIT_RB_01,RB,1,69.6,,,69.5,2027,689,,,PIT
REGULAR_SEASON,,15,79.7,,,,PIT_WR_03,WR,1,70.8,78.7,,,2027,627,,,PIT
REGULAR_SEASON,,17,70.2,,,,PIT_WR_06,WR,1,70.8,76.5,,,2027,715,,,PIT
REGULAR_SEASON,,17,61.4,,,,PIT_WR_05,WR,1,62.7,61.5,,,2027,730,,,PIT
REGULAR_SEASON,,11,72.5,65.5,,,PIT_TE_02,TE,1,80.5,70.8,,,2027,402,,,PIT
REGULAR_SEASON,,17,67.3,70.2,,,PIT_TE_03,TE,1,66.5,65.4,,,2027,707,,,PIT
REGULAR_SEASON,,15,66.9,64.2,,,LV_OT_01,OT,1,,61.4,,,2027,990,,,PIT
REGULAR_SEASON,,17,73.3,65.5,,,CIN_OT_01,OT,1,,65.8,,,2027,1111,,,PIT
REGULAR_SEASON,,17,71.9,71.5,,,PIT_OG_01,OG,1,,65.3,,,2027,1095,,,PIT
REGULAR_SEASON,,13,66.9,67.9,,,ARI_OG_01,OG,1,,68.0,,,2027,853,,,PIT
REGULAR_SEASON,,17,74.6,67.0,,,PIT_C_01,C,1,,67.1,,,2027,1118,,,PIT
REGULAR_SEASON,,16,68.5,,64.7,,CLE_EDGE_02,EDGE,1,,,68.5,,2027,672,,64.3,PIT
REGULAR_SEASON,,17,57.2,,52.2,,CIN_EDGE_02,EDGE,1,,,56.5,,2027,776,,55.7,PIT
REGULAR_SEASON,,8,74.6,,73.2,,CIN_DT_01,DT,1,,,71.6,,2027,313,,67.8,PIT
REGULAR_SEASON,,17,61.9,,62.3,,P100135_DT,DT,1,,,70.1,,2027,642,,57.0,PIT
REGULAR_SEASON,73.4,17,78.1,,80.0,,PIT_LB_04,LB,1,,,74.8,,2027,752,,77.6,PIT
REGULAR_SEASON,73.5,15,74.7,,73.5,,LAC_LB_01,LB,1,,,64.5,,2027,665,,71.2,PIT
REGULAR_SEASON,60.2,17,62.3,,57.0,,MIN_LB_03,LB,1,,,63.3,,2027,793,,57.9,PIT
REGULAR_SEASON,69.5,9,74.6,,,,PIT_CB_02,CB,1,,,74.3,,2027,451,,78.2,PIT
REGULAR_SEASON,68.9,17,70.5,,,,NO_CB_01,CB,1,,,69.3,,2027,847,,69.2,PIT
REGULAR_SEASON,75.4,17,75.8,,,,PIT_CB_05,CB,1,,,69.2,,2027,847,,70.6,PIT
REGULAR_SEASON,60.7,11,57.0,,,,P100153_CB,CB,1,,,62.1,,2027,544,,58.9,PIT
REGULAR_SEASON,73.9,17,85.2,,,,PIT_S_02,S,1,,,75.9,,2027,888,,81.3,PIT
REGULAR_SEASON,56.7,13,56.5,,,,PIT_S_03,S,1,,,59.4,,2027,694,,52.4,PIT
REGULAR_SEASON,58.3,13,63.7,,,,PIT_S_04,S,1,,,69.7,,2027,671,,62.9,PIT
REGULAR_SEASON,,17,71.3,,,,LV_P_01,P,1,,,,,2027,85,70.5,,PIT
REGULAR_SEASON,72.4,9,63.1,,,,HOU_S_03,S,1,,,63.4,,2027,474,,65.4,CIN
REGULAR_SEASON,,17,65.3,,,66.1,LAC_QB_01,QB,1,,,,70.7,2027,1075,,,LAC
REGULAR_SEASON,,17,52.5,56.2,,,LAC_RB_02,RB,1,57.4,,,59.1,2027,734,,,LAC
REGULAR_SEASON,,17,75.1,,,,SF_WR_03,WR,1,65.6,69.8,,,2027,734,,,LAC
REGULAR_SEASON,,17,87.4,,,,GB_WR_01,WR,1,84.2,84.1,,,2027,741,,,LAC
REGULAR_SEASON,,17,66.6,,,,LAC_WR_03,WR,1,65.2,67.6,,,2027,749,,,LAC
REGULAR_SEASON,,16,50.9,,,,LAC_WR_05,WR,1,51.5,53.8,,,2027,688,,,LAC
REGULAR_SEASON,,16,63.7,64.1,,,LAC_TE_02,TE,1,63.8,60.4,,,2027,603,,,LAC
REGULAR_SEASON,,17,80.3,73.4,,,DEN_OT_02,OT,1,,70.4,,,2027,1114,,,LAC
REGULAR_SEASON,,17,74.1,66.6,,,LAC_OT_01,OT,1,,66.2,,,2027,1117,,,LAC
REGULAR_SEASON,,15,63.5,58.7,,,LAC_OG_02,OG,1,,67.5,,,2027,1010,,,LAC
REGULAR_SEASON,,17,59.7,61.7,,,LAC_OG_03,OG,1,,57.0,,,2027,1103,,,LAC
REGULAR_SEASON,,17,67.8,65.7,,,CHI_C_01,C,1,,65.1,,,2027,1094,,,LAC
REGULAR_SEASON,,16,62.1,,63.2,,NYG_EDGE_04,EDGE,1,,,64.6,,2027,703,,63.3,LAC
REGULAR_SEASON,,17,59.9,,64.3,,P100009_EDGE,EDGE,1,,,61.3,,2027,700,,62.8,LAC
REGULAR_SEASON,,17,65.4,,63.0,,SEA_DT_02,DT,1,,,61.0,,2027,625,,63.4,LAC
REGULAR_SEASON,,17,65.8,,62.4,,JAX_DT_04,DT,1,,,62.7,,2027,650,,64.4,LAC
REGULAR_SEASON,,13,68.3,,59.9,,DET_DT_03,DT,1,,,70.2,,2027,503,,62.8,LAC
REGULAR_SEASON,67.8,13,68.8,,67.4,,LAC_LB_02,LB,1,,,68.7,,2027,604,,70.4,LAC
REGULAR_SEASON,44.6,17,46.2,,52.3,,CIN_LB_03,LB,1,,,48.1,,2027,783,,53.4,LAC
REGULAR_SEASON,61.9,15,62.7,,65.5,,SF_LB_05,LB,1,,,59.4,,2027,660,,62.7,LAC
REGULAR_SEASON,69.1,17,73.6,,,,LAC_CB_02,CB,1,,,69.3,,2027,844,,67.9,LAC
REGULAR_SEASON,62.5,17,62.1,,,,LAC_CB_03,CB,1,,,64.6,,2027,840,,61.0,LAC
REGULAR_SEASON,57.4,17,59.3,,,,LAC_CB_04,CB,1,,,60.4,,2027,846,,57.0,LAC
REGULAR_SEASON,58.8,16,57.2,,,,LAC_CB_05,CB,1,,,50.4,,2027,808,,56.1,LAC
REGULAR_SEASON,67.4,16,65.6,,,,PHI_S_01,S,1,,,69.3,,2027,818,,66.2,LAC
REGULAR_SEASON,69.9,17,76.7,,,,LAC_S_02,S,1,,,72.1,,2027,884,,73.3,LAC
REGULAR_SEASON,69.4,17,80.5,,,,P100075_S,S,1,,,80.8,,2027,891,,70.4,LAC
REGULAR_SEASON,,12,66.0,,,,TEN_K_01,K,1,,,,,2027,72,69.1,,LAC
REGULAR_SEASON,,16,68.2,,,,LAC_P_01,P,1,,,,,2027,80,67.4,,LAC
REGULAR_SEASON,,16,86.0,,,,DET_WR_04,WR,1,82.6,76.2,,,2027,705,,,NYG
REGULAR_SEASON,,16,75.6,,,73.3,PIT_QB_01,QB,1,,,,64.4,2027,1018,,,CAR
REGULAR_SEASON,,16,72.6,71.5,,,CAR_RB_01,RB,1,70.4,,,73.1,2027,517,,,CAR
REGULAR_SEASON,,17,58.6,57.0,,,CAR_RB_03,RB,1,57.5,,,55.3,2027,389,,,CAR
REGULAR_SEASON,,17,76.4,,,,CAR_WR_03,WR,1,75.2,70.5,,,2027,761,,,CAR
REGULAR_SEASON,,10,75.9,,,,CAR_WR_05,WR,1,64.1,71.8,,,2027,415,,,CAR
REGULAR_SEASON,,17,64.5,,,,CAR_WR_06,WR,1,61.5,63.2,,,2027,757,,,CAR
REGULAR_SEASON,,17,51.6,,,,CAR_WR_02,WR,1,56.1,52.8,,,2027,750,,,CAR
REGULAR_SEASON,,17,81.0,75.7,,,CAR_TE_01,TE,1,74.9,70.6,,,2027,696,,,CAR
REGULAR_SEASON,,17,89.7,81.9,,,CAR_OT_01,OT,1,,81.6,,,2027,1134,,,CAR
REGULAR_SEASON,,12,79.7,77.0,,,SF_OG_01,OG,1,,81.4,,,2027,793,,,CAR
REGULAR_SEASON,,17,67.0,70.5,,,CAR_OG_03,OG,1,,65.9,,,2027,1113,,,CAR
REGULAR_SEASON,,13,70.3,71.8,,,LAC_C_01,C,1,,69.3,,,2027,848,,,CAR
REGULAR_SEASON,,17,74.2,,68.6,,KC_EDGE_01,EDGE,1,,,71.8,,2027,717,,67.4,CAR
REGULAR_SEASON,,16,68.2,,65.7,,CAR_EDGE_05,EDGE,1,,,61.6,,2027,703,,60.3,CAR
REGULAR_SEASON,,17,76.0,,72.7,,CAR_EDGE_03,EDGE,1,,,66.5,,2027,769,,70.2,CAR
REGULAR_SEASON,,8,63.6,,63.9,,P100231_EDGE,EDGE,1,,,60.6,,2027,366,,55.9,CAR
REGULAR_SEASON,,16,82.8,,78.1,,CAR_DT_02,DT,1,,,77.8,,2027,593,,77.2,CAR
REGULAR_SEASON,,17,71.6,,70.1,,CAR_DT_01,DT,1,,,69.1,,2027,618,,67.3,CAR
REGULAR_SEASON,,17,77.1,,72.2,,CAR_DT_04,DT,1,,,75.4,,2027,664,,71.6,CAR
REGULAR_SEASON,69.2,17,70.1,,65.3,,P100176_LB,LB,1,,,67.3,,2027,779,,67.2,CAR
REGULAR_SEASON,61.6,17,65.4,,71.7,,CAR_LB_05,LB,1,,,67.3,,2027,774,,65.6,CAR
REGULAR_SEASON,60.2,17,68.3,,61.2,,P100195_LB,LB,1,,,67.7,,2027,755,,66.0,CAR
REGULAR_SEASON,67.9,16,61.1,,,,CLE_CB_01,CB,1,,,65.8,,2027,833,,57.8,CAR
REGULAR_SEASON,68.7,17,68.2,,,,GB_CB_02,CB,1,,,72.7,,2027,825,,68.3,CAR
REGULAR_SEASON,65.9,10,60.5,,,,CAR_S_02,S,1,,,61.7,,2027,508,,64.8,CAR
REGULAR_SEASON,75.0,17,72.3,,,,CAR_S_03,S,1,,,69.2,,2027,892,,69.8,CAR
REGULAR_SEASON,65.1,17,68.6,,,,P100283_S,S,1,,,64.4,,2027,862,,67.9,CAR
REGULAR_SEASON,,17,73.2,,,,LAR_K_01,K,1,,,,,2027,102,67.8,,CAR
REGULAR_SEASON,,17,57.7,,,,NYJ_P_01,P,1,,,,,2027,85,60.9,,CAR
REGULAR_SEASON,,17,67.7,,,67.7,NYJ_QB_01,QB,1,,,,73.3,2027,1089,,,NYJ
REGULAR_SEASON,,17,68.5,69.5,,,P100035_RB,RB,1,59.9,,,67.8,2027,538,,,NYJ
REGULAR_SEASON,,15,75.6,67.8,,,CIN_RB_02,RB,1,74.9,,,75.0,2027,348,,,NYJ
REGULAR_SEASON,,14,79.9,,,,NYJ_WR_02,WR,1,76.9,75.0,,,2027,622,,,NYJ
REGULAR_SEASON,,13,80.0,,,,NYJ_WR_03,WR,1,79.0,78.4,,,2027,574,,,NYJ
REGULAR_SEASON,,15,69.9,,,,JAX_WR_03,WR,1,65.0,68.0,,,2027,637,,,NYJ
REGULAR_SEASON,,13,69.3,,,,ARI_WR_01,WR,1,72.0,69.5,,,2027,569,,,NYJ
REGULAR_SEASON,,17,73.7,71.4,,,DEN_TE_01,TE,1,68.2,71.2,,,2027,698,,,NYJ
REGULAR_SEASON,,16,68.8,65.4,,,NE_TE_01,TE,1,69.3,68.0,,,2027,625,,,NYJ
REGULAR_SEASON,,17,79.8,73.2,,,NYJ_OT_01,OT,1,,81.8,,,2027,1128,,,NYJ
REGULAR_SEASON,,17,68.6,67.0,,,NYJ_OT_02,OT,1,,63.5,,,2027,1138,,,NYJ
REGULAR_SEASON,,17,70.0,67.1,,,BAL_OG_02,OG,1,,68.3,,,2027,1105,,,NYJ
REGULAR_SEASON,,15,64.3,63.1,,,NYJ_OG_01,OG,1,,59.4,,,2027,966,,,NYJ
REGULAR_SEASON,,17,57.6,55.4,,,P100300_C,C,1,,53.8,,,2027,1075,,,NYJ
REGULAR_SEASON,,12,58.6,,58.4,,NYJ_EDGE_01,EDGE,1,,,62.3,,2027,541,,66.2,NYJ
REGULAR_SEASON,,9,63.7,,60.9,,JAX_EDGE_01,EDGE,1,,,59.4,,2027,400,,63.9,NYJ
REGULAR_SEASON,,17,62.1,,65.0,,NYJ_EDGE_05,EDGE,1,,,63.8,,2027,745,,58.1,NYJ
REGULAR_SEASON,,14,83.2,,77.2,,CHI_DT_01,DT,1,,,77.3,,2027,507,,77.3,NYJ
REGULAR_SEASON,,17,50.3,,51.8,,NYJ_DT_05,DT,1,,,56.1,,2027,645,,55.1,NYJ
REGULAR_SEASON,,17,41.7,,48.2,,NYJ_DT_04,DT,1,,,48.6,,2027,640,,44.9,NYJ
REGULAR_SEASON,65.1,17,65.9,,63.2,,NYG_LB_02,LB,1,,,68.5,,2027,787,,62.1,NYJ
REGULAR_SEASON,69.7,13,72.1,,72.8,,CAR_LB_04,LB,1,,,70.8,,2027,597,,69.5,NYJ
REGULAR_SEASON,57.2,17,55.4,,57.8,,NYJ_LB_02,LB,1,,,56.6,,2027,774,,58.7,NYJ
REGULAR_SEASON,66.2,13,67.8,,,,JAX_CB_03,CB,1,,,67.0,,2027,644,,61.8,NYJ
REGULAR_SEASON,82.4,10,79.0,,,,NYJ_CB_02,CB,1,,,73.6,,2027,513,,76.7,NYJ
REGULAR_SEASON,72.6,9,78.1,,,,CLE_CB_03,CB,1,,,81.2,,2027,431,,72.3,NYJ
REGULAR_SEASON,66.3,13,71.3,,,,NYJ_CB_01,CB,1,,,68.7,,2027,663,,72.3,NYJ
REGULAR_SEASON,69.3,17,69.1,,,,CAR_S_01,S,1,,,64.7,,2027,895,,58.4,NYJ
REGULAR_SEASON,65.6,17,67.1,,,,LAR_S_01,S,1,,,67.0,,2027,898,,68.5,NYJ
REGULAR_SEASON,58.7,5,55.7,,,,NYJ_S_03,S,0,,,58.7,,2027,260,,61.0,NYJ
REGULAR_SEASON,,12,68.6,,,,NYJ_K_01,K,1,,,,,2027,72,75.5,,NYJ
REGULAR_SEASON,,16,90.4,,,80.3,CHI_QB_01,QB,1,,,,87.3,2027,1026,,,DET
REGULAR_SEASON,,15,53.9,54.2,,,DET_RB_02,RB,1,54.4,,,55.8,2027,628,,,DET
REGULAR_SEASON,,11,88.2,,,,DET_WR_03,WR,1,78.9,86.3,,,2027,473,,,DET
REGULAR_SEASON,,17,76.0,,,,DET_WR_01,WR,1,69.1,71.8,,,2027,719,,,DET
REGULAR_SEASON,,17,82.4,,,,P100022_WR,WR,1,75.7,68.9,,,2027,729,,,DET
REGULAR_SEASON,,17,73.9,72.7,,,DET_TE_01,TE,1,68.7,73.8,,,2027,676,,,DET
REGULAR_SEASON,,10,76.4,75.2,,,DET_TE_03,TE,1,72.1,75.3,,,2027,404,,,DET
REGULAR_SEASON,,16,78.0,80.5,,,DET_OT_01,OT,1,,72.6,,,2027,1060,,,DET
REGULAR_SEASON,,14,66.1,63.8,,,DET_OT_02,OT,1,,65.4,,,2027,922,,,DET
REGULAR_SEASON,,15,62.8,61.4,,,DET_OG_04,OG,1,,64.6,,,2027,976,,,DET
REGULAR_SEASON,,17,63.8,62.9,,,DEN_OG_02,OG,1,,61.4,,,2027,1116,,,DET
REGULAR_SEASON,,10,70.5,62.2,,,TEN_C_01,C,1,,68.4,,,2027,669,,,DET
REGULAR_SEASON,,17,85.9,,75.6,,DET_EDGE_01,EDGE,1,,,82.4,,2027,746,,82.1,DET
REGULAR_SEASON,,17,69.5,,69.3,,ARI_EDGE_02,EDGE,1,,,68.7,,2027,755,,62.4,DET
REGULAR_SEASON,,10,67.9,,68.1,,PIT_EDGE_03,EDGE,1,,,68.5,,2027,431,,61.6,DET
REGULAR_SEASON,,17,53.4,,54.1,,DET_EDGE_04,EDGE,1,,,55.7,,2027,715,,53.4,DET
REGULAR_SEASON,,17,69.8,,74.9,,DET_DT_02,DT,1,,,66.5,,2027,628,,69.3,DET
REGULAR_SEASON,,17,60.5,,61.0,,SF_DT_02,DT,1,,,61.1,,2027,611,,61.4,DET
REGULAR_SEASON,,17,73.0,,66.6,,DET_DT_04,DT,1,,,70.3,,2027,648,,73.4,DET
REGULAR_SEASON,68.4,17,66.1,,63.7,,DET_LB_01,LB,1,,,62.8,,2027,770,,64.4,DET
REGULAR_SEASON,67.8,16,79.3,,70.7,,DET_LB_02,LB,1,,,68.8,,2027,727,,75.0,DET
REGULAR_SEASON,80.2,17,84.9,,78.6,,BAL_LB_01,LB,1,,,75.9,,2027,820,,83.4,DET
REGULAR_SEASON,68.0,13,71.1,,,,DET_CB_02,CB,1,,,72.7,,2027,647,,66.0,DET
REGULAR_SEASON,68.5,17,68.7,,,,DET_CB_06,CB,1,,,65.3,,2027,836,,65.8,DET
REGULAR_SEASON,65.4,11,72.6,,,,DET_S_04,S,1,,,67.6,,2027,558,,78.5,DET
REGULAR_SEASON,70.8,17,73.7,,,,DET_S_01,S,1,,,68.2,,2027,877,,66.4,DET
REGULAR_SEASON,70.4,17,68.1,,,,ARI_S_02,S,1,,,66.6,,2027,863,,68.6,DET
REGULAR_SEASON,,14,71.3,,,,DET_K_01,K,1,,,,,2027,84,75.8,,DET
REGULAR_SEASON,,13,78.6,,,,DET_P_01,P,1,,,,,2027,65,73.8,,DET
REGULAR_SEASON,,15,61.6,,,63.6,PHI_QB_01,QB,1,,,,65.1,2027,962,,,PHI
REGULAR_SEASON,,6,65.9,73.7,,,LAR_RB_01,RB,0,66.7,,,64.6,2027,174,,,PHI
REGULAR_SEASON,,13,64.4,68.8,,,P100058_RB,RB,1,65.1,,,63.7,2027,429,,,PHI
REGULAR_SEASON,,17,87.5,,,,PIT_WR_02,WR,1,87.1,80.6,,,2027,742,,,PHI
REGULAR_SEASON,,15,71.9,,,,LAC_WR_01,WR,1,73.0,73.1,,,2027,670,,,PHI
REGULAR_SEASON,,17,77.1,,,,DET_WR_02,WR,1,73.8,70.9,,,2027,746,,,PHI
REGULAR_SEASON,,13,75.7,,,,PIT_WR_01,WR,1,65.1,73.1,,,2027,552,,,PHI
REGULAR_SEASON,,17,69.0,73.3,,,IND_TE_01,TE,1,64.7,68.7,,,2027,679,,,PHI
REGULAR_SEASON,,17,54.4,54.3,,,PHI_TE_03,TE,1,57.7,52.8,,,2027,664,,,PHI
REGULAR_SEASON,,17,62.1,58.5,,,ATL_OT_01,OT,1,,60.8,,,2027,1107,,,PHI
REGULAR_SEASON,,17,63.6,64.6,,,PHI_OT_02,OT,1,,60.8,,,2027,1132,,,PHI
REGULAR_SEASON,,17,87.9,77.3,,,PHI_OG_01,OG,1,,76.8,,,2027,1129,,,PHI
REGULAR_SEASON,,13,72.8,67.2,,,PIT_OG_03,OG,1,,74.5,,,2027,850,,,PHI
REGULAR_SEASON,,14,85.3,77.0,,,CAR_C_01,C,1,,77.8,,,2027,921,,,PHI
REGULAR_SEASON,,17,79.1,,76.5,,PHI_EDGE_01,EDGE,1,,,77.2,,2027,729,,76.8,PHI
REGULAR_SEASON,,17,57.8,,57.2,,PHI_EDGE_03,EDGE,1,,,61.2,,2027,732,,61.4,PHI
REGULAR_SEASON,,17,71.8,,67.2,,PHI_EDGE_04,EDGE,1,,,68.7,,2027,739,,70.8,PHI
REGULAR_SEASON,,17,45.3,,47.3,,P100214_EDGE,EDGE,1,,,50.7,,2027,759,,47.9,PHI
REGULAR_SEASON,,11,60.9,,63.6,,DET_DT_01,DT,1,,,57.6,,2027,416,,62.8,PHI
REGULAR_SEASON,,17,72.9,,71.8,,PHI_DT_02,DT,1,,,69.6,,2027,656,,68.6,PHI
REGULAR_SEASON,70.6,17,82.4,,76.3,,PHI_LB_04,LB,1,,,78.5,,2027,795,,77.2,PHI
REGULAR_SEASON,56.4,17,51.7,,52.6,,PHI_LB_03,LB,1,,,55.1,,2027,759,,53.0,PHI
REGULAR_SEASON,72.4,17,74.2,,,,WAS_CB_02,CB,1,,,72.2,,2027,841,,71.3,PHI
REGULAR_SEASON,71.2,14,75.1,,,,HOU_CB_03,CB,1,,,74.7,,2027,685,,69.3,PHI
REGULAR_SEASON,58.2,15,49.2,,,,P100249_CB,CB,1,,,57.4,,2027,730,,51.1,PHI
REGULAR_SEASON,71.6,17,79.4,,,,PHI_S_02,S,1,,,73.8,,2027,878,,76.7,PHI
REGULAR_SEASON,62.7,12,61.8,,,,PHI_S_03,S,1,,,59.9,,2027,642,,64.3,PHI
REGULAR_SEASON,67.2,17,67.7,,,,PHI_S_04,S,1,,,62.7,,2027,863,,71.2,PHI
REGULAR_SEASON,,17,65.8,,,,P100078_K,K,1,,,,,2027,102,68.4,,PHI
REGULAR_SEASON,,17,66.2,,,,DEN_P_01,P,1,,,,,2027,85,69.3,,PHI
REGULAR_SEASON,,17,80.4,,,75.7,LV_QB_01,QB,1,,,,74.6,2027,1082,,,LV
REGULAR_SEASON,,17,52.1,52.6,,,LV_RB_01,RB,1,60.7,,,52.1,2027,477,,,LV
REGULAR_SEASON,,17,68.1,63.5,,,ARI_RB_02,RB,1,68.3,,,67.9,2027,329,,,LV
REGULAR_SEASON,,17,60.2,62.2,,,SF_RB_04,RB,1,66.8,,,58.9,2027,244,,,LV
REGULAR_SEASON,,17,77.3,,,,LV_WR_01,WR,1,66.8,75.9,,,2027,734,,,LV
REGULAR_SEASON,,14,54.5,,,,BAL_WR_02,WR,1,56.8,60.5,,,2027,611,,,LV
REGULAR_SEASON,,12,61.5,,,,LV_WR_04,WR,1,63.6,63.7,,,2027,520,,,LV
REGULAR_SEASON,,17,63.8,63.2,,,P100219_TE,TE,1,60.3,66.6,,,2027,689,,,LV
REGULAR_SEASON,,17,55.0,51.1,,,P100212_TE,TE,1,60.6,57.8,,,2027,666,,,LV
REGULAR_SEASON,,17,90.2,84.3,,,LV_OT_02,OT,1,,82.8,,,2027,1115,,,LV
REGULAR_SEASON,,17,53.7,58.1,,,LV_OT_04,OT,1,,61.2,,,2027,1109,,,LV
REGULAR_SEASON,,17,73.3,70.2,,,LV_OG_01,OG,1,,71.5,,,2027,1096,,,LV
REGULAR_SEASON,,16,69.8,73.2,,,LV_OG_03,OG,1,,68.2,,,2027,1046,,,LV
REGULAR_SEASON,,17,64.9,62.0,,,LV_C_01,C,1,,61.6,,,2027,1135,,,LV
REGULAR_SEASON,,17,54.8,,61.7,,KC_EDGE_04,EDGE,1,,,61.1,,2027,733,,54.4,LV
REGULAR_SEASON,,17,79.6,,71.4,,LV_DT_01,DT,1,,,74.2,,2027,656,,73.2,LV
REGULAR_SEASON,,16,88.6,,83.5,,LAR_DT_05,DT,1,,,85.1,,2027,595,,76.7,LV
REGULAR_SEASON,,15,54.5,,60.6,,LV_DT_03,DT,1,,,54.1,,2027,534,,60.6,LV
REGULAR_SEASON,74.7,17,74.9,,75.2,,PIT_LB_01,LB,1,,,71.8,,2027,754,,72.6,LV
REGULAR_SEASON,74.7,17,77.1,,72.6,,LV_LB_02,LB,1,,,73.9,,2027,754,,69.1,LV
REGULAR_SEASON,59.0,17,58.6,,62.4,,LV_LB_05,LB,1,,,68.4,,2027,790,,59.0,LV
REGULAR_SEASON,64.5,15,67.3,,,,LV_CB_03,CB,1,,,69.0,,2027,734,,67.1,LV
REGULAR_SEASON,76.5,17,79.0,,,,LV_CB_06,CB,1,,,76.0,,2027,829,,75.1,LV
REGULAR_SEASON,68.2,12,77.1,,,,PHI_CB_01,CB,1,,,74.0,,2027,579,,72.6,LV
REGULAR_SEASON,55.6,17,53.1,,,,LV_CB_04,CB,1,,,54.8,,2027,834,,56.7,LV
REGULAR_SEASON,55.5,17,61.4,,,,LV_S_01,S,1,,,61.1,,2027,900,,58.5,LV
REGULAR_SEASON,73.1,15,78.8,,,,LAC_S_04,S,1,,,80.6,,2027,743,,83.1,LV
REGULAR_SEASON,64.6,16,65.2,,,,LV_S_04,S,1,,,61.6,,2027,794,,64.1,LV
REGULAR_SEASON,,15,63.2,,,,LV_K_01,K,1,,,,,2027,90,62.1,,LV
REGULAR_SEASON,,14,76.6,,,,CAR_P_01,P,1,,,,,2027,70,68.7,,LV
REGULAR_SEASON,,17,70.2,,,69.8,SEA_QB_01,QB,1,,,,62.1,2027,1077,,,SEA
REGULAR_SEASON,,17,83.6,74.4,,,PHI_RB_01,RB,1,79.6,,,83.0,2027,520,,,SEA
REGULAR_SEASON,,17,59.0,59.1,,,P100087_RB,RB,1,61.4,,,62.4,2027,392,,,SEA
REGULAR_SEASON,,17,60.8,,,,SEA_WR_03,WR,1,60.5,63.7,,,2027,752,,,SEA
