assists,batted_passes,big_time_throws,blitz_snaps,broken_tackles,clean_att,competition_type,completions,contested_catches,contested_targets,coverage_snaps,deep_att,deep_comp,deep_targets,drops,drops_by_receivers,explosive_runs,fg_att,fg_att_30_39,fg_att_40_49,fg_att_50p,fg_att_u30,fg_made,fg_made_30_39,fg_made_40_49,fg_made_50p,fg_made_u30,first_downs,forced_fumbles,forced_incompletions,fumbles,fumbles_lost,games,gross_yards,gw_att,hits_allowed,hurries,hurries_allowed,inside_10,inside_20,int,kickoffs,longest,longest_fg,missed_tackles,missed_tackles_forced,net_yards,pass_att,pass_block_efficiency,pass_block_snaps,pass_breakups,pass_rush_snaps,pass_rush_win_rate,pass_td,pass_yd,passer_rating_allowed,penalties,play_action_att,player_id,position,pressure_att,pressure_comp,pressure_yd,pressures,pressures_allowed,punts,qb_hits,rec,rec_allowed,rec_td,rec_yd,return_yards_allowed,routes,run_block_losses,run_block_snaps,run_block_wins,run_stops,rush_att,rush_td,rush_yd,sack_yards,sacks,sacks_allowed,sacks_taken,scrambles,season,snaps,solo,starts,tackles,targets,td_allowed,team_id,tfl,throwaways,touchbacks,turnover_worthy_plays,week,xp_att,xp_made,yac,yards_after_contact,yards_allowed,yards_before_contact,yards_per_cov_snap
,,,,43.0,,REGULAR_SEASON,,26.0,60.0,,,,52.0,15.0,,20.0,,,,,,,,,,,118.0,,,4.0,,17.0,,,,,,,,,,,,,11.0,,,,88.0,,,,,,,,,PHI_RB_01,RB,,,,,3.0,,,241.0,,,2586.0,,174.0,,43.0,,,288.0,11.0,1215.0,,,,,,2027,520.0,,,,363.0,,SEA,,,,,,,,1022.0,525.0,,690.0,
,,,,22.0,,REGULAR_SEASON,,14.0,31.0,,,,23.0,7.0,,10.0,,,,,,,,,,,56.0,,,1.0,,17.0,,,,,,,,,,,,,9.0,,,,95.0,,,,,,,,,P100087_RB,RB,,,,,11.0,,,118.0,,,1292.0,,131.0,,32.0,,,142.0,,604.0,,,,,,2027,392.0,,,,177.0,,SEA,,,,,,,,546.0,264.0,,340.0,
,,,,,,REGULAR_SEASON,,20.0,37.0,,,,22.0,17.0,,,,,,,,,,,,,50.0,,,,,17.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,SEA_WR_03,WR,,,,,,,,106.0,,8.0,1220.0,,637.0,,218.0,,,,,,,,,,,2027,752.0,,,,189.0,,SEA,,,,,,,,521.0,,,,
,,,,,,REGULAR_SEASON,,9.0,26.0,,,,23.0,17.0,,,,,,,,,,,,,30.0,,,,,17.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,SEA_WR_02,WR,,,,,,,,83.0,,4.0,957.0,,634.0,,219.0,,,,,,,,,,,2027,747.0,,,,149.0,,SEA,,,,,,,,411.0,,,,
,,,,,,REGULAR_SEASON,,8.0,18.0,,,,15.0,3.0,,,,,,,,,,,,,19.0,,,,,17.0,,,,,,,,,,,,,7.0,,,,,,,,,,,,,SEA_WR_01,WR,,,,,,,,56.0,,4.0,645.0,,630.0,,215.0,,,,,,,,,,,2027,745.0,,,,99.0,,SEA,,,,,,,,271.0,,,,
,,,,,,REGULAR_SEASON,,1.0,5.0,,,,6.0,3.0,,,,,,,,,,,,,0.0,,,,,17.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,SEA_WR_04,WR,,,,,,,,17.0,,,275.0,,629.0,,215.0,,,,,,,,,,,2027,740.0,,,,34.0,,SEA,,,,,,,,118.0,,,,
,,,,,,REGULAR_SEASON,,12.0,18.0,,,,17.0,5.0,,,,,,,,,,,,,26.0,,,,,17.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,LAC_TE_01,TE,,,,,,,,63.0,,,749.0,,557.0,,190.0,,,,,,,,,,,2027,660.0,,,,115.0,,SEA,,,,,,,,347.0,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,11.0,,12.0,,,,,,,,,,,1562.5,604.0,,,,,,,8.0,,SEA_OT_02,OT,,,,,29.0,,,,,,,,,19.0,494.0,241.0,,,,,,,8.0,,,2027,1098.0,,17.0,,,,SEA,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,3.0,,14.0,,,,,,,,,,,1235.1,474.0,,,,,,,4.0,,SEA_OT_01,OT,,,,,19.0,,,,,,,,,27.0,382.0,171.0,,,,,,,2.0,,,2027,856.0,,13.0,,,,SEA,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,3.0,,22.0,,,,,,,,,,,1591.2,614.0,,,,,,,10.0,,SEA_OG_01,OG,,,,,29.0,,,,,,,,,39.0,501.0,228.0,,,,,,,4.0,,,2027,1115.0,,17.0,,,,SEA,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,9.0,,17.0,,,,,,,,,,,1383.4,541.0,,,,,,,11.0,,SEA_C_01,C,,,,,29.0,,,,,,,,,39.0,439.0,169.0,,,,,,,5.0,,,2027,980.0,,15.0,,,,SEA,,,,,,,,,,,,
26.0,0.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,17.0,,,,35.0,,,,,,,,1.0,,,,,,,444.0,3.37,,,,5.0,,MIN_EDGE_02,EDGE,,,,58.0,,,13.0,,,,,,,,,,45.0,,,,,10.0,,,,2027,783.0,20.0,,46.0,,,SEA,9.0,,,,,,,,,,,
26.0,0.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,17.0,,,,27.0,,,,,,,,5.0,,,,,,,427.0,2.21,,,,3.0,,BUF_EDGE_01,EDGE,,,,40.0,,,10.0,,,,,,,,,,24.0,,,,,5.0,,,,2027,751.0,19.0,,45.0,,,SEA,6.0,,,,,,,,,,,
25.0,4.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,17.0,,,,13.0,,,,,,,,3.0,,,,,,,398.0,2.32,,,,2.0,,P100066_EDGE,EDGE,,,,27.0,,,13.0,,,,,,,,,,25.0,,,,,2.0,,,,2027,699.0,21.0,,46.0,,,SEA,9.0,,,,,,,,,,,
17.0,1.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,2.0,,,,14.0,,,,15.0,,,,,,,,5.0,,,,,,,307.0,1.69,,,,2.0,,P100238_DT,DT,,,,21.0,,,4.0,,,,,,,,,,12.0,,,,,3.0,,,,2027,538.0,10.0,,27.0,,,SEA,3.0,,,,,,,,,,,
27.0,4.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,17.0,,,,13.0,,,,,,,,6.0,,,,,,,374.0,1.32,,,,5.0,,P100012_DT,DT,,,,24.0,,,8.0,,,,,,,,,,16.0,,,,,7.0,,,,2027,659.0,19.0,,46.0,,,SEA,3.0,,,,,,,,,,,
24.0,3.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,2.0,,,,16.0,,,,16.0,,,,,,,,6.0,,,,,,,331.0,2.17,,,,0.0,,SEA_DT_05,DT,,,,25.0,,,8.0,,,,,,,,,,26.0,,,,,3.0,,,,2027,586.0,17.0,,41.0,,,SEA,5.0,,,,,,,,,,,
,,,101.0,,,REGULAR_SEASON,,,,606.0,,,,,,,,,,,,,,,,,,,7.0,,,17.0,,,,,,,,1.0,,,,5.0,,,,,,3.0,,,,,1371.5,4.0,,SEA_LB_01,LB,,,,15.0,,,,,35.0,,,,,,,,8.0,,,,,2.0,,,,2027,786.0,55.0,,88.0,70.0,6.0,SEA,9.0,,,,,,,,,429.0,,12.06
,,,92.0,,,REGULAR_SEASON,,,,595.0,,,,,,,,,,,,,,,,,,,10.0,,,17.0,,,,,,,,1.0,,,,8.0,,,,,,5.0,,,,,1573.1,5.0,,SEA_LB_05,LB,,,,5.0,,,,,57.0,,,,,,,,10.0,,,,,1.0,,,,2027,772.0,58.0,,91.0,77.0,2.0,SEA,13.0,,,,,,,,,650.0,,18.78
,,,,,,REGULAR_SEASON,,,,661.0,,,,,,,,,,,,,,,,,,,15.0,,,17.0,,,,,,,,4.0,,,,8.0,,,,,,10.0,,,,,1188.4,7.0,,SEA_CB_02,CB,,,,,,,,,28.0,,,,,,,,19.0,,,,,,,,,2027,857.0,43.0,,70.0,50.0,0.0,SEA,,,,,,,,,,371.0,,9.7
,,,,,,REGULAR_SEASON,,,,651.0,,,,,,,,,,,,,,,,,,,16.0,,,17.0,,,,,,,,0.0,,,,5.0,,,,,,10.0,,,,,1197.9,4.0,,SEA_CB_03,CB,,,,,,,,,34.0,,,,,,,,15.0,,,,,,,,,2027,841.0,42.0,,68.0,64.0,0.0,SEA,,,,,,,,,,329.0,,8.71
,,,,,,REGULAR_SEASON,,,,675.0,,,,,,,,,,,,,,,,,,,6.0,,,17.0,,,,,,,,1.0,,,,8.0,,,,,,2.0,,,,,1569.2,12.0,,SEA_CB_06,CB,,,,,,,,,60.0,,,,,,,,11.0,,,,,,,,,2027,879.0,32.0,,56.0,84.0,2.0,SEA,,,,,,,,,,641.0,,16.22
,,,,,,REGULAR_SEASON,,,,591.0,,,,,,,,,,,,,,,,,,,17.0,,,15.0,,,,,,,,0.0,,,,3.0,,,,,,10.0,,,,,1158.1,2.0,,SEA_S_02,S,,,,,,,,,22.0,,,,,,,,13.0,,,,,,,,,2027,766.0,30.0,,52.0,44.0,2.0,SEA,,,,,,,,,,229.0,,5.9
,,,,,,REGULAR_SEASON,,,,678.0,,,,,,,,,,,,,,,,,,,16.0,,,17.0,,,,,,,,1.0,,,,4.0,,,,,,6.0,,,,,1277.0,4.0,,SEA_S_01,S,,,,,,,,,30.0,,,,,,,,13.0,,,,,,,,,2027,879.0,34.0,,60.0,64.0,2.0,SEA,,,,,,,,,,448.0,,11.37
,,,,,,REGULAR_SEASON,,,,686.0,,,,,,,,,,,,,,,,,,,10.0,,,17.0,,,,,,,,1.0,,,,5.0,,,,,,0.0,,,,,1412.8,8.0,,P100166_S,S,,,,,,,,,49.0,,,,,,,,8.0,,,,,,,,,2027,892.0,41.0,,68.0,80.0,1.0,SEA,,,,,,,,,,636.0,,15.9
,,,,,,REGULAR_SEASON,,,,,,,,,,,20.0,2.0,6.0,7.0,5.0,17.0,2.0,5.0,6.0,5.0,,,,,,13.0,,3.0,,,,,,,58.0,,518.0,,,,,,,,,,,,,,,SEA_K_01,K,,,,,,,,,,,,,,,,,,,,,,,,,,2027,78.0,,,,,,SEA,,,41.0,,,21.0,19.0,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2838.0,,,,,8.0,23.0,,,881.0,,,,2566.0,,,,,,,,,,,,SF_P_01,P,,,,,,61.0,,,,,,272.0,,,,,,,,,,,,,,2027,80.0,,,,,,SEA,,,7.0,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,5.0,,18.0,,,,,,,,,,,1464.9,565.0,,,,,,,8.0,,ATL_OG_01,OG,,,,,29.0,,,,,,,,,50.0,458.0,187.0,,,,,,,7.0,,,2027,1023.0,,16.0,,,,ATL,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,514.0,,,,,,,,,,,,,,,,,,,8.0,,,13.0,,,,,,,,3.0,,,,5.0,,,,,,4.0,,,,,1018.8,2.0,,ATL_CB_03,CB,,,,,,,,,47.0,,,,,,,,8.0,,,,,,,,,2027,666.0,33.0,,55.0,70.0,1.0,ATL,,,,,,,,,,524.0,,13.65
,,5.0,,,125.0,REGULAR_SEASON,106.0,,,,24.0,10.0,,,9.0,,,,,,,,,,,,46.0,,,1.0,1.0,6.0,,,,,,,,6.0,,,,,,,186.0,,,,,,9.0,1128.0,,,49.0,PIT_QB_03,QB,61.0,24.0,221.0,,,,,,,,,,,,,,,30.0,,93.0,141.0,,,20.0,18.0,2027,378.0,,6.0,,,,BAL,,11.0,,14.0,,,,,,,,
,,,56.0,,,REGULAR_SEASON,,,,286.0,,,,,,,,,,,,,,,,,,,2.0,,,8.0,,,,,,,,0.0,,,,5.0,,,,,,0.0,,,,,714.2,4.0,,BAL_LB_05,LB,,,,5.0,,,,,22.0,,,,,,,,4.0,,,,,0.0,,,,2027,371.0,32.0,,50.0,33.0,1.0,BAL,5.0,,,,,,,,,216.0,,6.0
,,73.0,,,393.0,REGULAR_SEASON,404.0,,,,60.0,33.0,,,25.0,,,,,,,,,,,,194.0,,,1.0,0.0,17.0,,,,,,,,5.0,,,,,,,582.0,,,,,,45.0,4759.0,,,143.0,IND_QB_01,QB,189.0,99.0,945.0,,,,,,,,,,,,,,,52.0,,200.0,133.0,,,21.0,40.0,2027,1096.0,,17.0,,,,IND,,34.0,,6.0,,,,,,,,
,,,,21.0,,REGULAR_SEASON,,36.0,77.0,,,,54.0,27.0,,25.0,,,,,,,,,,,118.0,,,3.0,,17.0,,,,,,,,,,,,,5.0,,,,84.0,,,,,,,,,NYG_RB_03,RB,,,,,10.0,,,263.0,,,3166.0,,169.0,,43.0,,,298.0,11.0,1339.0,,,,,,2027,506.0,,,,380.0,,IND,,,,,,,,1411.0,583.0,,765.0,
,,,,15.0,,REGULAR_SEASON,,14.0,34.0,,,,29.0,9.0,,14.0,,,,,,,,,,,58.0,,,1.0,,17.0,,,,,,,,,,,,,7.0,,,,115.0,,,,,,,,,IND_RB_02,RB,,,,,10.0,,,128.0,,,1580.0,,120.0,,29.0,,,147.0,,667.0,,,,,,2027,365.0,,,,188.0,,IND,,,,,,,,634.0,301.0,,372.0,
,,,,,,REGULAR_SEASON,,10.0,25.0,,,,20.0,8.0,,,,,,,,,,,,,42.0,,,,,17.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,IND_WR_02,WR,,,,,,,,92.0,,6.0,1174.0,,615.0,,208.0,,,,,,,,,,,2027,727.0,,,,157.0,,IND,,,,,,,,556.0,,,,
,,,,,,REGULAR_SEASON,,10.0,23.0,,,,19.0,4.0,,,,,,,,,,,,,23.0,,,,,16.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,IND_WR_01,WR,,,,,,,,58.0,,3.0,785.0,,575.0,,196.0,,,,,,,,,,,2027,675.0,,,,104.0,,IND,,,,,,,,350.0,,,,
,,,,,,REGULAR_SEASON,,5.0,10.0,,,,6.0,6.0,,,,,,,,,,,,,4.0,,,,,17.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,ARI_WR_02,WR,,,,,,,,27.0,,2.0,442.0,,595.0,,203.0,,,,,,,,,,,2027,704.0,,,,51.0,,IND,,,,,,,,180.0,,,,
,,,,,,REGULAR_SEASON,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,0.0,,,,,5.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,IND_WR_05,WR,,,,,,,,5.0,,,91.0,,184.0,,63.0,,,,,,,,,,,2027,216.0,,,,10.0,,IND,,,,,,,,35.0,,,,
,,,,,,REGULAR_SEASON,,10.0,22.0,,,,14.0,4.0,,,,,,,,,,,,,27.0,,,,,17.0,,,,,,,,,,,,,16.0,,,,,,,,,,,,,NYJ_TE_01,TE,,,,,,,,65.0,,,864.0,,572.0,,195.0,,,,,,,,,,,2027,674.0,,,,113.0,,IND,,,,,,,,342.0,,,,
,,,,,,REGULAR_SEASON,,3.0,7.0,,,,4.0,1.0,,,,,,,,,,,,,0.0,,,,,17.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,SEA_TE_02,TE,,,,,,,,16.0,,,264.0,,575.0,,193.0,,,,,,,,,,,2027,679.0,,,,34.0,,IND,,,,,,,,102.0,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,4.0,,15.0,,,,,,,,,,,1620.5,615.0,,,,,,,5.0,,MIN_OT_02,OT,,,,,22.0,,,,,,,,,30.0,501.0,236.0,,,,,,,3.0,,,2027,1116.0,,17.0,,,,IND,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,4.0,,24.0,,,,,,,,,,,1201.9,469.0,,,,,,,8.0,,IND_OT_01,OT,,,,,30.0,,,,,,,,,38.0,380.0,176.0,,,,,,,2.0,,,2027,849.0,,13.0,,,,IND,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,11.0,,26.0,,,,,,,,,,,1570.3,623.0,,,,,,,11.0,,GB_OG_01,OG,,,,,40.0,,,,,,,,,53.0,505.0,203.0,,,,,,,3.0,,,2027,1128.0,,17.0,,,,IND,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,7.0,,20.0,,,,,,,,,,,1610.5,622.0,,,,,,,9.0,,NO_OG_01,OG,,,,,29.0,,,,,,,,,41.0,504.0,196.0,,,,,,,2.0,,,2027,1126.0,,17.0,,,,IND,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,8.0,,18.0,,,,,,,,,,,1591.9,604.0,,,,,,,11.0,,IND_C_01,C,,,,,28.0,,,,,,,,,42.0,490.0,201.0,,,,,,,4.0,,,2027,1094.0,,17.0,,,,IND,,,,,,,,,,,,
25.0,2.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,17.0,,,,20.0,,,,,,,,3.0,,,,,,,420.0,2.51,,,,4.0,,IND_EDGE_02,EDGE,,,,41.0,,,11.0,,,,,,,,,,30.0,,,,,16.0,,,,2027,740.0,21.0,,46.0,,,IND,10.0,,,,,,,,,,,
15.0,2.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,0.0,,,,16.0,,,,32.0,,,,,,,,0.0,,,,,,,414.0,2.41,,,,5.0,,IND_EDGE_01,EDGE,,,,48.0,,,8.0,,,,,,,,,,35.0,,,,,9.0,,,,2027,726.0,14.0,,29.0,,,IND,3.0,,,,,,,,,,,
25.0,2.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,2.0,,,,17.0,,,,21.0,,,,,,,,4.0,,,,,,,410.0,1.62,,,,3.0,,TB_EDGE_01,EDGE,,,,28.0,,,3.0,,,,,,,,,,16.0,,,,,5.0,,,,2027,719.0,22.0,,47.0,,,IND,5.0,,,,,,,,,,,
26.0,4.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,1.0,,,,17.0,,,,21.0,,,,,,,,6.0,,,,,,,356.0,2.08,,,,3.0,,IND_DT_01,DT,,,,29.0,,,7.0,,,,,,,,,,24.0,,,,,2.0,,,,2027,624.0,25.0,,51.0,,,IND,8.0,,,,,,,,,,,
24.0,0.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,0.0,,,,17.0,,,,27.0,,,,,,,,3.0,,,,,,,365.0,2.74,,,,3.0,,CLE_DT_04,DT,,,,45.0,,,10.0,,,,,,,,,,42.0,,,,,9.0,,,,2027,645.0,21.0,,45.0,,,IND,10.0,,,,,,,,,,,
24.0,5.0,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,2.0,,,,17.0,,,,17.0,,,,,,,,4.0,,,,,,,349.0,2.31,,,,3.0,,LV_DT_02,DT,,,,30.0,,,7.0,,,,,,,,,,30.0,,,,,7.0,,,,2027,614.0,17.0,,41.0,,,IND,6.0,,,,,,,,,,,
,,,94.0,,,REGULAR_SEASON,,,,557.0,,,,,,,,,,,,,,,,,,,6.0,,,16.0,,,,,,,,2.0,,,,5.0,,,,,,6.0,,,,,1416.3,4.0,,JAX_LB_02,LB,,,,10.0,,,,,45.0,,,,,,,,8.0,,,,,1.0,,,,2027,727.0,59.0,,93.0,68.0,5.0,IND,17.0,,,,,,,,,520.0,,14.75
,,,99.0,,,REGULAR_SEASON,,,,597.0,,,,,,,,,,,,,,,,,,,9.0,,,17.0,,,,,,,,2.0,,,,11.0,,,,,,6.0,,,,,1707.4,2.0,,IND_LB_05,LB,,,,15.0,,,,,56.0,,,,,,,,13.0,,,,,3.0,,,,2027,776.0,61.0,,98.0,73.0,5.0,IND,13.0,,,,,,,,,613.0,,17.66
,,,109.0,,,REGULAR_SEASON,,,,602.0,,,,,,,,,,,,,,,,,,,10.0,,,17.0,,,,,,,,0.0,,,,10.0,,,,,,6.0,,,,,1593.6,5.0,,IND_LB_03,LB,,,,8.0,,,,,36.0,,,,,,,,11.0,,,,,0.0,,,,2027,783.0,71.0,,109.0,60.0,6.0,IND,13.0,,,,,,,,,477.0,,13.23
,,,,,,REGULAR_SEASON,,,,611.0,,,,,,,,,,,,,,,,,,,12.0,,,17.0,,,,,,,,1.0,,,,6.0,,,,,,10.0,,,,,1625.9,5.0,,IND_CB_01,CB,,,,,,,,,44.0,,,,,,,,11.0,,,,,,,,,2027,796.0,31.0,,56.0,66.0,6.0,IND,,,,,,,,,,421.0,,11.76
,,,,,,REGULAR_SEASON,,,,602.0,,,,,,,,,,,,,,,,,,,11.0,,,16.0,,,,,,,,1.0,,,,7.0,,,,,,4.0,,,,,1366.9,5.0,,IND_CB_02,CB,,,,,,,,,41.0,,,,,,,,8.0,,,,,,,,,2027,781.0,38.0,,62.0,65.0,3.0,IND,,,,,,,,,,478.0,,12.69
,,,,,,REGULAR_SEASON,,,,449.0,,,,,,,,,,,,,,,,,,,6.0,,,12.0,,,,,,,,0.0,,,,6.0,,,,,,3.0,,,,,1023.3,0.0,,GB_CB_06,CB,,,,,,,,,27.0,,,,,,,,8.0,,,,,,,,,2027,584.0,31.0,,51.0,50.0,3.0,IND,,,,,,,,,,267.0,,7.26
,,,,,,REGULAR_SEASON,,,,613.0,,,,,,,,,,,,,,,,,,,14.0,,,16.0,,,,,,,,1.0,,,,10.0,,,,,,7.0,,,,,1440.8,5.0,,IND_CB_03,CB,,,,,,,,,44.0,,,,,,,,11.0,,,,,,,,,2027,793.0,46.0,,73.0,66.0,2.0,IND,,,,,,,,,,555.0,,14.54
,,,,,,REGULAR_SEASON,,,,668.0,,,,,,,,,,,,,,,,,,,13.0,,,17.0,,,,,,,,0.0,,,,4.0,,,,,,9.0,,,,,1440.8,3.0,,IND_S_02,S,,,,,,,,,39.0,,,,,,,,12.0,,,,,,,,,2027,865.0,39.0,,67.0,62.0,3.0,IND,,,,,,,,,,400.0,,10.06
,,,,,,REGULAR_SEASON,,,,639.0,,,,,,,,,,,,,,,,,,,10.0,,,16.0,,,,,,,,0.0,,,,9.0,,,,,,2.0,,,,,1455.4,6.0,,IND_S_01,S,,,,,,,,,35.0,,,,,,,,14.0,,,,,,,,,2027,830.0,37.0,,64.0,63.0,4.0,IND,,,,,,,,,,457.0,,11.42
,,,,,,REGULAR_SEASON,,,,,,,,,,,21.0,10.0,5.0,5.0,2.0,20.0,7.0,4.0,3.0,2.0,,,,,,17.0,,1.0,,,,,,,63.0,,648.0,,,,,,,,,,,,,,,NO_K_01,K,,,,,,,,,,,,,,,,,,,,,,,,,,2027,102.0,,,,,,IND,,,35.0,,,31.0,30.0,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2962.0,,,,,8.0,30.0,,,960.0,,,,2666.0,,,,,,,,,,,,IND_P_01,P,,,,,,64.0,,,,,,296.0,,,,,,,,,,,,,,2027,85.0,,,,,,IND,,,11.0,,,,,,,,,
,,40.0,,,300.0,REGULAR_SEASON,306.0,,,,49.0,24.0,,,16.0,,,,,,,,,,,,147.0,,,0.0,0.0,13.0,,,,,,,,6.0,,,,,,,449.0,,,,,,28.0,3633.0,,,112.0,TEN_QB_01,QB,149.0,66.0,644.0,,,,,,,,,,,,,,,38.0,,171.0,158.0,,,26.0,30.0,2027,813.0,,13.0,,,,TEN,,24.0,,17.0,,,,,,,,
,,,,25.0,,REGULAR_SEASON,,25.0,58.0,,,,38.0,15.0,,14.0,,,,,,,,,,,109.0,,,3.0,,17.0,,,,,,,,,,,,,7.0,,,,81.0,,,,,,,,,KC_RB_02,RB,,,,,8.0,,,221.0,,,2665.0,,170.0,,44.0,,,265.0,14.0,1223.0,,,,,,2027,511.0,,,,330.0,,TEN,,,,,,,,1044.0,598.0,,625.0,
,,,,20.0,,REGULAR_SEASON,,12.0,21.0,,,,19.0,11.0,,11.0,,,,,,,,,,,49.0,,,0.0,,17.0,,,,,,,,,,,,,14.0,,,,94.0,,,,,,,,,BAL_RB_03,RB,,,,,10.0,,,106.0,,,1327.0,,126.0,,30.0,,,127.0,,607.0,,,,,,2027,380.0,,,,160.0,,TEN,,,,,,,,507.0,284.0,,323.0,
,,,,19.0,,REGULAR_SEASON,,4.0,9.0,,,,6.0,3.0,,7.0,,,,,,,,,,,11.0,,,0.0,,17.0,,,,,,,,,,,,,7.0,,,,99.0,,,,,,,,,TEN_RB_03,RB,,,,,12.0,,,40.0,,,591.0,,84.0,,16.0,,,54.0,,268.0,,,,,,2027,264.0,,,,67.0,,TEN,,,,,,,,251.0,146.0,,124.0,
,,,,,,REGULAR_SEASON,,21.0,34.0,,,,20.0,8.0,,,,,,,,,,,,,39.0,,,,,14.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,TEN_WR_03,WR,,,,,,,,91.0,,9.0,1156.0,,505.0,,172.0,,,,,,,,,,,2027,599.0,,,,164.0,,TEN,,,,,,,,491.0,,,,
,,,,,,REGULAR_SEASON,,12.0,25.0,,,,23.0,1.0,,,,,,,,,,,,,32.0,,,,,14.0,,,,,,,,,,,,,11.0,,,,,,,,,,,,,TEN_WR_01,WR,,,,,,,,76.0,,4.0,984.0,,506.0,,172.0,,,,,,,,,,,2027,598.0,,,,136.0,,TEN,,,,,,,,365.0,,,,
,,,,,,REGULAR_SEASON,,12.0,17.0,,,,11.0,5.0,,,,,,,,,,,,,17.0,,,,,17.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,TEN_WR_02,WR,,,,,,,,51.0,,3.0,692.0,,627.0,,214.0,,,,,,,,,,,2027,741.0,,,,91.0,,TEN,,,,,,,,272.0,,,,
,,,,,,REGULAR_SEASON,,3.0,7.0,,,,5.0,2.0,,,,,,,,,,,,,4.0,,,,,11.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,TEN_WR_05,WR,,,,,,,,20.0,,1.0,303.0,,387.0,,132.0,,,,,,,,,,,2027,459.0,,,,38.0,,TEN,,,,,,,,133.0,,,,
,,,,,,REGULAR_SEASON,,6.0,21.0,,,,19.0,6.0,,,,,,,,,,,,,26.0,,,,,17.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,TEN_TE_03,TE,,,,,,,,68.0,,,890.0,,515.0,,177.0,,,,,,,,,,,2027,610.0,,,,122.0,,TEN,,,,,,,,331.0,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,3.0,,13.0,,,,,,,,,,,1607.0,607.0,,,,,,,10.0,,CLE_OT_01,OT,,,,,20.0,,,,,,,,,29.0,494.0,245.0,,,,,,,5.0,,,2027,1101.0,,17.0,,,,TEN,,,,,,,,,,,,
,,,,,,REGULAR_SEASON,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,6.0,,9.0,,,,,,,,,,,1621.6,602.0,,,,,,,10.0,,PIT_OT_02,OT,,,,,18.0,,,,,,,,,34.0,485.0,215.0,,,,,,,4.0,,,2027,1087.0,,17.0,,,,TEN,,,,,,,,,,,,
